order_id,order_date,supplier_id,product_id,warehouse_id,quantity_ordered,unit_cost,expected_delivery_date,actual_delivery_date
PO02534,2023-07-05,SUP05,SKU0030,WH03,1228,31.27,2023-08-04,2023-08-14
PO02535,2024-02-19,SUP07,SKU0064,WH03,217,9.56,2024-03-01,2024-03-11
PO02536,2023-08-06,SUP05,SKU0072,WH02,4590,137.91,2023-09-04,2023-09-04
PO02537,2024-08-17,SUP02,SKU0057,WH05,2572,137.7,2024-09-22,2024-09-20
PO02538,2023-06-24,SUP09,SKU0024,WH01,2015,190.05,2023-07-27,2023-08-13
PO02539,2024-11-21,SUP06,SKU0019,WH03,2968,188.85,2024-12-03,2024-12-18
PO02540,2024-09-01,SUP01,SKU0048,WH01,397,70.75,2024-09-18,2024-09-18
PO02541,2023-02-23,SUP03,SKU0024,WH05,4132,14.93,2023-03-02,2023-03-03
PO02542,2023-01-13,SUP04,SKU0040,WH02,268,58.68,2023-01-28,2023-01-28
PO02543,2024-08-28,SUP03,SKU0006,WH05,3810,30.43,2024-09-07,2024-09-22
PO02544,2024-01-10,SUP01,SKU0050,WH04,4700,51.86,2024-01-24,2024-01-23
PO02545,2024-10-19,SUP05,SKU0026,WH02,1373,68.3,2024-11-17,2024-12-04
PO02546,2024-05-03,SUP06,SKU0078,WH04,3157,123.66,2024-05-13,2024-05-12
PO02547,2024-09-20,SUP08,SKU0061,WH05,1044,78.45,2024-10-10,2024-10-09
PO02548,2024-04-13,SUP03,SKU0011,WH05,934,40.34,2024-04-22,2024-04-22
PO02549,2023-06-17,SUP05,SKU0057,WH03,2659,101.41,2023-07-16,2023-07-20
PO02550,2023-04-03,SUP04,SKU0050,WH04,2653,118.58,2023-04-14,2023-04-15
PO02551,2023-06-08,SUP04,SKU0014,WH04,191,160.9,2023-06-18,2023-07-03
PO02552,2024-09-22,SUP10,SKU0035,WH05,1250,52.49,2024-10-08,2024-10-17
PO02553,2024-04-24,SUP04,SKU0039,WH02,311,196.75,2024-05-09,2024-05-07
PO02554,2023-05-13,SUP07,SKU0055,WH05,4810,122.77,2023-05-22,2023-05-23
PO02555,2023-01-02,SUP05,SKU0049,WH05,954,51.24,2023-02-02,2023-01-30
PO02556,2024-04-16,SUP07,SKU0055,WH02,4797,36.66,2024-04-23,2024-05-07
PO02557,2024-02-29,SUP05,SKU0045,WH02,3124,77.21,2024-03-30,2024-03-31
PO02558,2023-07-11,SUP04,SKU0020,WH05,2710,33.24,2023-07-23,2023-07-24
PO02559,2024-08-03,SUP02,SKU0035,WH05,1378,41.82,2024-09-08,2024-09-08
PO02560,2024-12-16,SUP06,SKU0089,WH04,4421,4.96,2024-12-25,2024-12-29
PO02561,2023-05-26,SUP05,SKU0061,WH01,4792,147.82,2023-06-26,2023-07-07
PO02562,2024-02-22,SUP02,SKU0065,WH04,4881,24.47,2024-03-30,2024-04-01
PO02563,2023-08-03,SUP07,SKU0060,WH01,2378,140.88,2023-08-10,2023-08-10
PO02564,2023-01-19,SUP03,SKU0023,WH05,2290,91.54,2023-01-25,2023-01-22
PO02565,2024-08-10,SUP02,SKU0040,WH04,3791,143.5,2024-09-16,2024-09-15
PO02566,2023-09-01,SUP04,SKU0044,WH05,4756,50.63,2023-09-15,2023-09-15
PO02567,2023-03-27,SUP08,SKU0072,WH04,2480,124.9,2023-04-16,2023-04-13
PO02568,2023-02-04,SUP03,SKU0017,WH04,839,26.89,2023-02-09,2023-02-22
PO02569,2023-12-06,SUP02,SKU0056,WH02,852,89.09,2024-01-13,2024-01-31
PO02570,2024-03-28,SUP02,SKU0054,WH03,3451,103.64,2024-05-02,2024-05-02
PO02571,2024-07-09,SUP07,SKU0071,WH04,1980,74.92,2024-07-21,2024-08-03
PO02572,2023-08-02,SUP04,SKU0006,WH02,181,121.04,2023-08-12,2023-08-31
PO02573,2023-01-28,SUP09,SKU0011,WH04,451,66.2,2023-02-25,2023-03-06
PO02574,2024-08-26,SUP06,SKU0015,WH03,954,151.19,2024-09-06,2024-09-06
PO02575,2023-09-29,SUP07,SKU0045,WH03,2786,81.91,2023-10-11,2023-10-09
PO02576,2024-09-12,SUP07,SKU0049,WH01,2574,80.8,2024-09-24,2024-09-25
PO02577,2023-10-05,SUP04,SKU0031,WH03,2183,127.98,2023-10-19,2023-10-22
PO02578,2023-12-06,SUP03,SKU0024,WH01,968,140.09,2023-12-16,2023-12-19
PO02579,2023-01-05,SUP10,SKU0026,WH05,3624,36.68,2023-01-20,2023-01-31
PO02580,2024-11-05,SUP04,SKU0026,WH05,589,69.6,2024-11-19,2024-11-20
PO02581,2023-11-30,SUP08,SKU0064,WH01,1759,23.12,2023-12-24,2023-12-23
PO02582,2024-09-11,SUP01,SKU0043,WH02,4728,52.06,2024-09-26,2024-09-23
PO02583,2023-03-20,SUP09,SKU0017,WH04,197,102.07,2023-04-18,2023-05-01
PO02584,2023-10-16,SUP10,SKU0079,WH04,2820,104.88,2023-10-30,2023-10-29
PO02585,2024-02-28,SUP06,SKU0011,WH04,4447,58.73,2024-03-09,2024-03-06
PO02586,2024-03-30,SUP07,SKU0050,WH02,2890,192.45,2024-04-08,2024-04-09
PO02587,2023-08-06,SUP05,SKU0066,WH01,1684,111.49,2023-09-02,2023-09-06
PO02588,2023-11-07,SUP10,SKU0099,WH01,807,152.17,2023-11-26,2023-11-24
PO02589,2023-03-25,SUP10,SKU0028,WH01,775,139.94,2023-04-08,2023-04-08
PO02590,2024-06-03,SUP03,SKU0009,WH01,3001,170.91,2024-06-11,2024-06-10
PO02591,2024-01-11,SUP05,SKU0072,WH01,2614,23.23,2024-02-07,2024-02-24
PO02592,2024-06-09,SUP10,SKU0038,WH02,4458,161.9,2024-06-26,2024-06-23
PO02593,2024-11-15,SUP06,SKU0019,WH02,3544,55.34,2024-11-25,2024-11-23
PO02594,2024-12-05,SUP09,SKU0017,WH04,3109,165.69,2025-01-02,2025-01-02
PO02595,2023-06-11,SUP09,SKU0002,WH04,938,75.34,2023-07-11,2023-07-11
PO02596,2023-12-18,SUP07,SKU0075,WH05,3438,149.51,2023-12-25,2023-12-22
PO02597,2023-09-10,SUP06,SKU0024,WH03,898,76.44,2023-09-22,2023-09-21
PO02598,2023-12-18,SUP02,SKU0034,WH02,975,62.03,2024-01-25,2024-01-30
PO02599,2024-01-07,SUP10,SKU0097,WH04,2089,126.33,2024-01-22,2024-01-20
PO02600,2024-12-19,SUP06,SKU0092,WH05,2103,184.25,2024-12-28,2024-12-25
PO02601,2023-02-02,SUP04,SKU0007,WH05,729,55.81,2023-02-17,2023-02-14
PO02602,2024-03-02,SUP03,SKU0007,WH03,2599,191.73,2024-03-08,2024-03-07
PO02603,2024-06-21,SUP05,SKU0059,WH02,2911,182.62,2024-07-18,2024-07-15
PO02604,2024-06-03,SUP08,SKU0054,WH03,1077,7.61,2024-06-24,2024-06-23
PO02605,2023-05-08,SUP06,SKU0079,WH01,2689,68.31,2023-05-19,2023-05-16
PO02606,2024-03-08,SUP08,SKU0059,WH02,3761,68.17,2024-03-31,2024-03-29
PO02607,2023-09-29,SUP02,SKU0026,WH05,2547,16.07,2023-11-05,2023-11-05
PO02608,2024-09-05,SUP05,SKU0074,WH01,4915,73.19,2024-10-01,2024-10-20
PO02609,2024-06-21,SUP06,SKU0090,WH03,4082,9.39,2024-07-02,2024-07-17
PO02610,2023-02-25,SUP05,SKU0068,WH01,2190,97.05,2023-03-27,2023-03-24
PO02611,2023-09-13,SUP09,SKU0017,WH03,385,43.52,2023-10-16,2023-10-13
PO02612,2024-07-26,SUP04,SKU0029,WH05,4461,61.16,2024-08-10,2024-08-08
PO02613,2024-09-27,SUP07,SKU0062,WH05,2186,6.84,2024-10-05,2024-10-03
PO02614,2024-01-13,SUP04,SKU0040,WH04,4861,101.26,2024-01-24,2024-01-22
PO02615,2024-03-01,SUP02,SKU0065,WH05,648,157.6,2024-04-03,2024-04-10
PO02616,2024-11-21,SUP01,SKU0042,WH01,2267,73.75,2024-12-04,2024-12-03
PO02617,2023-12-23,SUP03,SKU0020,WH01,2173,155.16,2023-12-28,2023-12-28
PO02618,2023-05-05,SUP01,SKU0014,WH04,1956,96.55,2023-05-20,2023-05-21
PO02619,2024-08-19,SUP07,SKU0037,WH03,4412,26.39,2024-08-30,2024-09-04
PO02620,2023-09-15,SUP08,SKU0057,WH03,383,99.53,2023-10-04,2023-10-04
PO02621,2023-12-06,SUP04,SKU0018,WH03,1819,20.56,2023-12-20,2023-12-21
PO02622,2023-10-21,SUP02,SKU0067,WH05,1614,26.28,2023-11-24,2023-11-23
PO02623,2023-05-07,SUP05,SKU0052,WH01,2089,130.5,2023-06-06,2023-06-06
PO02624,2024-12-11,SUP05,SKU0031,WH01,3140,55.35,2025-01-10,2025-01-14
PO02625,2023-03-29,SUP08,SKU0055,WH04,3612,105.97,2023-04-17,2023-04-21
PO02626,2024-09-02,SUP04,SKU0016,WH04,3518,72.93,2024-09-13,2024-09-13
PO02627,2024-01-09,SUP09,SKU0019,WH05,3997,146.95,2024-02-07,2024-02-25
PO02628,2024-01-03,SUP04,SKU0043,WH02,1953,115.09,2024-01-13,2024-01-13
PO02629,2024-01-09,SUP06,SKU0088,WH02,848,25.76,2024-01-22,2024-01-22
PO02630,2023-12-01,SUP07,SKU0030,WH03,311,125.16,2023-12-12,2023-12-16
PO02631,2024-06-29,SUP07,SKU0044,WH04,98,124.55,2024-07-08,2024-07-06
PO02632,2023-07-16,SUP05,SKU0048,WH04,83,173.44,2023-08-14,2023-08-26
PO02633,2023-06-23,SUP10,SKU0090,WH01,2833,193.18,2023-07-08,2023-07-05
PO02634,2023-08-12,SUP01,SKU0002,WH04,457,58.68,2023-08-27,2023-08-25
PO02635,2024-07-29,SUP08,SKU0055,WH01,1989,11.65,2024-08-21,2024-08-18
PO02636,2024-03-27,SUP08,SKU0061,WH05,586,19.68,2024-04-17,2024-04-18
PO02637,2023-08-09,SUP01,SKU0038,WH05,1349,87.96,2023-08-25,2023-08-23
PO02638,2023-12-22,SUP07,SKU0037,WH04,1438,85.63,2024-01-02,2024-01-02
PO02639,2023-03-10,SUP08,SKU0058,WH05,3727,135.71,2023-03-30,2023-03-31
PO02640,2023-11-04,SUP02,SKU0038,WH04,1030,154.75,2023-12-12,2023-12-25
PO02641,2023-12-28,SUP09,SKU0023,WH04,4477,105.2,2024-01-25,2024-01-26
PO02642,2024-02-14,SUP06,SKU0017,WH05,4143,24.36,2024-02-27,2024-02-24
PO02643,2024-12-08,SUP09,SKU0020,WH05,2764,160.26,2025-01-06,2025-01-16
PO02644,2023-04-21,SUP10,SKU0097,WH02,4663,178.89,2023-05-08,2023-05-06
PO02645,2023-04-05,SUP07,SKU0054,WH03,2615,192.35,2023-04-15,2023-04-14
PO02646,2023-07-18,SUP07,SKU0051,WH02,4844,3.45,2023-07-25,2023-07-26
PO02647,2023-07-15,SUP08,SKU0066,WH05,4537,133.77,2023-08-03,2023-08-02
PO02648,2023-10-03,SUP10,SKU0036,WH01,4032,149.16,2023-10-18,2023-10-19
PO02649,2024-06-10,SUP09,SKU0010,WH05,2083,122.38,2024-07-08,2024-07-16
PO02650,2024-07-22,SUP02,SKU0069,WH04,3257,78.64,2024-08-25,2024-08-25
PO02651,2023-11-12,SUP06,SKU0087,WH03,3475,145.4,2023-11-20,2023-11-18
PO02652,2024-03-28,SUP05,SKU0053,WH01,567,38.73,2024-04-27,2024-05-13
PO02653,2023-03-20,SUP05,SKU0047,WH02,4276,159.98,2023-04-19,2023-04-16
PO02654,2023-05-26,SUP07,SKU0072,WH01,3498,90.54,2023-06-03,2023-06-09
PO02655,2023-01-05,SUP05,SKU0040,WH04,2998,173.61,2023-02-01,2023-01-31
PO02656,2023-08-15,SUP01,SKU0037,WH04,3815,66.97,2023-08-29,2023-08-27
PO02657,2024-03-06,SUP08,SKU0051,WH01,2161,62.92,2024-03-29,2024-04-08
PO02658,2023-04-15,SUP09,SKU0010,WH03,3832,163.24,2023-05-16,2023-05-14
PO02659,2024-07-19,SUP08,SKU0073,WH02,1188,81.5,2024-08-10,2024-08-08
PO02660,2024-09-23,SUP10,SKU0049,WH03,961,131.09,2024-10-11,2024-10-10
PO02661,2023-09-27,SUP09,SKU0008,WH01,1257,5.71,2023-10-25,2023-10-23
PO02662,2023-03-01,SUP09,SKU0002,WH04,4298,184.67,2023-04-01,2023-04-11
PO02663,2023-11-16,SUP09,SKU0022,WH03,4509,69.58,2023-12-14,2023-12-11
PO02664,2024-11-07,SUP02,SKU0062,WH03,2018,45.35,2024-12-10,2024-12-09
PO02665,2023-10-31,SUP05,SKU0042,WH03,4387,0.92,2023-11-29,2023-11-28
PO02666,2023-10-11,SUP07,SKU0041,WH05,4919,39.04,2023-10-18,2023-10-16
PO02667,2023-10-26,SUP05,SKU0071,WH02,1603,192.5,2023-11-25,2023-11-26
PO02668,2023-10-13,SUP08,SKU0071,WH05,3717,139.12,2023-11-03,2023-11-03
PO02669,2024-05-14,SUP08,SKU0054,WH01,350,187.16,2024-06-02,2024-05-31
PO02670,2023-03-08,SUP05,SKU0062,WH01,4279,72.84,2023-04-03,2023-04-01
PO02671,2024-02-26,SUP07,SKU0073,WH03,1970,27.42,2024-03-05,2024-03-06
PO02672,2023-02-19,SUP09,SKU0015,WH05,1320,24.99,2023-03-22,2023-04-01
PO02673,2024-05-01,SUP02,SKU0071,WH04,2624,136.2,2024-06-06,2024-06-25
PO02674,2023-03-09,SUP08,SKU0060,WH01,2113,39.91,2023-03-28,2023-03-29
PO02675,2023-10-21,SUP04,SKU0049,WH04,1962,151.64,2023-11-02,2023-11-01
PO02676,2024-08-26,SUP06,SKU0016,WH04,668,121.57,2024-09-08,2024-09-07
PO02677,2023-08-20,SUP01,SKU0044,WH02,2388,191.86,2023-09-03,2023-09-04
PO02678,2024-04-18,SUP02,SKU0052,WH04,2193,176.89,2024-05-24,2024-05-23
PO02679,2024-10-18,SUP06,SKU0024,WH01,2506,14.57,2024-10-28,2024-11-14
PO02680,2023-04-18,SUP05,SKU0066,WH02,3265,5.66,2023-05-16,2023-06-04
PO02681,2024-03-11,SUP10,SKU0082,WH04,416,160.36,2024-03-30,2024-03-28
PO02682,2024-08-10,SUP07,SKU0059,WH05,1474,52.88,2024-08-19,2024-08-20
PO02683,2024-05-04,SUP05,SKU0067,WH03,3043,33.22,2024-05-31,2024-06-01
PO02684,2023-06-12,SUP03,SKU0022,WH01,2197,190.57,2023-06-21,2023-07-02
PO02685,2024-08-14,SUP03,SKU0002,WH05,1047,21.7,2024-08-24,2024-08-23
PO02686,2024-06-28,SUP09,SKU0015,WH04,777,128.33,2024-07-30,2024-07-30
PO02687,2024-09-25,SUP10,SKU0091,WH05,2470,129.18,2024-10-09,2024-10-26
PO02688,2023-07-13,SUP09,SKU0001,WH03,4636,150.48,2023-08-14,2023-08-15
PO02689,2023-10-29,SUP02,SKU0033,WH05,306,162.79,2023-12-04,2023-12-03
PO02690,2024-06-24,SUP02,SKU0062,WH04,1062,91.68,2024-07-31,2024-07-28
PO02691,2024-06-13,SUP06,SKU0096,WH05,1539,198.31,2024-06-25,2024-06-24
PO02692,2024-07-02,SUP10,SKU0079,WH03,3984,48.78,2024-07-18,2024-08-05
PO02693,2023-10-08,SUP04,SKU0032,WH04,1147,36.48,2023-10-19,2023-10-20
PO02694,2023-07-18,SUP10,SKU0034,WH03,1410,21.81,2023-08-05,2023-08-05
PO02695,2024-02-24,SUP01,SKU0038,WH01,1671,78.04,2024-03-09,2024-03-09
PO02696,2024-06-13,SUP07,SKU0061,WH01,4610,94.2,2024-06-24,2024-06-25
PO02697,2024-08-27,SUP04,SKU0033,WH02,4586,167.12,2024-09-06,2024-09-03
PO02698,2023-05-28,SUP06,SKU0097,WH02,4950,41.11,2023-06-05,2023-06-06
PO02699,2024-10-21,SUP02,SKU0041,WH04,4219,62.96,2024-11-26,2024-11-24
PO02700,2023-10-25,SUP06,SKU0080,WH04,121,191.64,2023-11-02,2023-11-02
PO02701,2023-04-03,SUP08,SKU0063,WH03,4167,13.9,2023-04-24,2023-04-25
PO02702,2024-03-29,SUP10,SKU0049,WH04,1988,8.96,2024-04-16,2024-05-01
PO02703,2023-11-14,SUP04,SKU0013,WH05,1963,138.25,2023-11-27,2023-12-08
PO02704,2024-08-16,SUP04,SKU0034,WH02,4813,139.11,2024-08-29,2024-08-28
PO02705,2023-05-08,SUP08,SKU0057,WH01,72,16.94,2023-05-28,2023-05-25
PO02706,2024-05-23,SUP10,SKU0047,WH01,233,67.45,2024-06-07,2024-06-08
PO02707,2024-01-05,SUP07,SKU0062,WH02,4991,153.8,2024-01-13,2024-01-13
PO02708,2023-07-30,SUP10,SKU0098,WH01,2566,134.78,2023-08-17,2023-08-18
PO02709,2023-09-08,SUP06,SKU0014,WH01,3790,15.72,2023-09-17,2023-09-18
PO02710,2023-03-02,SUP08,SKU0075,WH01,1275,56.32,2023-03-26,2023-03-23
PO02711,2024-02-28,SUP08,SKU0065,WH02,640,183.97,2024-03-23,2024-03-23
PO02712,2023-11-22,SUP05,SKU0032,WH02,1055,91.4,2023-12-21,2023-12-20
PO02713,2024-02-06,SUP02,SKU0045,WH04,610,122.04,2024-03-11,2024-03-22
PO02714,2024-09-08,SUP02,SKU0051,WH05,788,198.31,2024-10-11,2024-10-21
PO02715,2024-02-27,SUP02,SKU0041,WH02,2213,22.52,2024-04-02,2024-03-30
PO02716,2024-04-27,SUP08,SKU0062,WH02,3157,40.6,2024-05-16,2024-05-14
PO02717,2023-11-21,SUP03,SKU0003,WH04,2620,88.29,2023-11-30,2023-12-15
PO02718,2024-08-04,SUP06,SKU0016,WH02,1017,168.78,2024-08-16,2024-09-02
PO02719,2023-08-08,SUP02,SKU0033,WH05,2289,89.39,2023-09-14,2023-09-15
PO02720,2023-05-21,SUP09,SKU0004,WH02,3940,121.05,2023-06-21,2023-06-22
PO02721,2024-12-09,SUP04,SKU0046,WH05,1860,25.22,2024-12-19,2024-12-16
PO02722,2023-08-27,SUP08,SKU0065,WH02,4105,192.87,2023-09-15,2023-09-16
PO02723,2023-02-26,SUP10,SKU0088,WH05,3295,65.62,2023-03-17,2023-04-03
PO02724,2024-07-23,SUP06,SKU0079,WH05,339,180.34,2024-08-01,2024-08-12
PO02725,2023-06-15,SUP04,SKU0046,WH01,4738,119.02,2023-06-29,2023-06-29
PO02726,2023-04-26,SUP08,SKU0075,WH04,4679,155.21,2023-05-19,2023-05-17
PO02727,2024-03-09,SUP09,SKU0023,WH04,564,48.95,2024-04-08,2024-04-16
PO02728,2024-03-10,SUP01,SKU0008,WH02,3259,151.82,2024-03-24,2024-04-13
PO02729,2023-10-19,SUP04,SKU0008,WH05,3015,43.59,2023-10-29,2023-10-29
PO02730,2023-08-31,SUP10,SKU0097,WH01,3941,60.03,2023-09-16,2023-09-17
PO02731,2024-10-14,SUP07,SKU0033,WH04,2968,132.52,2024-10-22,2024-10-19
PO02732,2024-05-18,SUP08,SKU0054,WH04,2570,19.39,2024-06-08,2024-06-07
PO02733,2024-02-25,SUP05,SKU0059,WH01,2909,56.93,2024-03-23,2024-03-20
PO02734,2023-10-18,SUP06,SKU0076,WH03,931,1.42,2023-10-26,2023-11-12
PO02735,2024-11-23,SUP07,SKU0030,WH02,3795,169.21,2024-12-03,2024-12-04
PO02736,2023-10-07,SUP03,SKU0014,WH05,2577,165.38,2023-10-13,2023-10-24
PO02737,2024-09-29,SUP07,SKU0058,WH04,1530,70.02,2024-10-10,2024-10-07
PO02738,2023-10-12,SUP01,SKU0049,WH05,3272,132.09,2023-10-24,2023-10-22
PO02739,2023-08-30,SUP06,SKU0082,WH05,2433,35.46,2023-09-09,2023-09-09
PO02740,2024-02-16,SUP07,SKU0052,WH04,2708,99.08,2024-02-28,2024-02-25
PO02741,2023-09-13,SUP06,SKU0080,WH03,157,194.11,2023-09-23,2023-09-20
PO02742,2023-02-09,SUP08,SKU0061,WH03,4435,150.51,2023-03-03,2023-03-02
PO02743,2023-08-25,SUP06,SKU0012,WH02,2563,152.73,2023-09-07,2023-09-06
PO02744,2024-08-18,SUP04,SKU0040,WH05,1014,65.63,2024-09-01,2024-09-01
PO02745,2024-01-02,SUP04,SKU0050,WH02,2833,132.0,2024-01-14,2024-01-12
PO02746,2023-08-19,SUP02,SKU0074,WH04,633,144.24,2023-09-23,2023-09-22
PO02747,2023-03-07,SUP04,SKU0021,WH01,4234,158.58,2023-03-21,2023-03-19
PO02748,2024-06-30,SUP01,SKU0045,WH04,1584,3.16,2024-07-14,2024-07-11
PO02749,2024-01-26,SUP06,SKU0001,WH02,4456,20.82,2024-02-05,2024-02-02
PO02750,2023-11-30,SUP10,SKU0079,WH02,2942,8.71,2023-12-14,2023-12-15
PO02751,2024-11-04,SUP02,SKU0036,WH02,1680,90.52,2024-12-11,2024-12-10
PO02752,2024-04-25,SUP09,SKU0020,WH04,2137,195.06,2024-05-26,2024-05-23
PO02753,2024-05-26,SUP02,SKU0046,WH01,1880,189.69,2024-06-30,2024-07-06
PO02754,2024-11-22,SUP09,SKU0017,WH03,4046,82.01,2024-12-22,2024-12-26
PO02755,2024-07-23,SUP02,SKU0054,WH04,3370,192.14,2024-08-28,2024-08-29
PO02756,2024-11-14,SUP09,SKU0005,WH04,2097,15.42,2024-12-16,2024-12-31
PO02757,2023-04-16,SUP04,SKU0001,WH01,4575,160.61,2023-04-28,2023-04-26
PO02758,2023-01-06,SUP04,SKU0024,WH05,4825,73.91,2023-01-16,2023-01-15
PO02759,2024-08-25,SUP04,SKU0009,WH02,305,70.71,2024-09-09,2024-09-09
PO02760,2023-02-04,SUP08,SKU0073,WH02,2636,28.12,2023-02-27,2023-02-27
PO02761,2023-10-24,SUP07,SKU0029,WH02,975,157.56,2023-11-04,2023-11-01
PO02762,2023-07-21,SUP02,SKU0052,WH02,371,137.13,2023-08-24,2023-08-27
PO02763,2023-01-25,SUP03,SKU0010,WH02,146,73.36,2023-01-30,2023-01-29
PO02764,2024-03-14,SUP02,SKU0071,WH03,3747,187.34,2024-04-21,2024-04-21
PO02765,2023-02-09,SUP02,SKU0074,WH02,1857,184.16,2023-03-19,2023-03-17
PO02766,2024-01-26,SUP08,SKU0051,WH01,2863,86.5,2024-02-15,2024-02-14
PO02767,2024-10-10,SUP10,SKU0038,WH01,1515,16.33,2024-10-28,2024-10-26
PO02768,2023-04-12,SUP02,SKU0039,WH04,488,33.32,2023-05-20,2023-05-25
PO02769,2023-03-26,SUP03,SKU0003,WH05,535,23.5,2023-04-04,2023-04-17
PO02770,2024-07-16,SUP10,SKU0037,WH01,214,60.25,2024-08-01,2024-07-30
PO02771,2024-03-16,SUP01,SKU0050,WH02,3490,77.89,2024-03-31,2024-03-28
PO02772,2024-09-04,SUP02,SKU0030,WH03,2520,158.26,2024-10-08,2024-10-06
PO02773,2024-10-19,SUP04,SKU0046,WH01,1295,168.87,2024-10-30,2024-11-01
PO02774,2023-12-14,SUP08,SKU0068,WH01,4999,186.13,2024-01-06,2024-01-04
PO02775,2024-09-24,SUP03,SKU0009,WH01,1812,15.94,2024-09-29,2024-10-07
PO02776,2024-01-12,SUP06,SKU0082,WH04,1974,150.33,2024-01-24,2024-02-06
PO02777,2024-07-29,SUP05,SKU0036,WH02,1351,195.13,2024-08-28,2024-08-29
PO02778,2024-10-06,SUP05,SKU0049,WH02,3656,127.71,2024-11-03,2024-11-08
PO02779,2023-07-18,SUP06,SKU0090,WH04,2613,23.43,2023-07-27,2023-08-14
PO02780,2024-03-31,SUP10,SKU0088,WH01,2772,4.76,2024-04-17,2024-04-24
PO02781,2023-03-16,SUP07,SKU0072,WH02,1238,9.66,2023-03-23,2023-03-23
PO02782,2024-04-15,SUP04,SKU0019,WH03,3097,108.85,2024-04-25,2024-04-26
PO02783,2023-06-10,SUP10,SKU0039,WH01,1584,24.44,2023-06-26,2023-07-11
PO02784,2023-06-10,SUP09,SKU0013,WH05,2940,170.26,2023-07-11,2023-07-08
PO02785,2023-06-08,SUP06,SKU0093,WH01,3604,190.57,2023-06-18,2023-06-16
PO02786,2023-08-01,SUP03,SKU0019,WH04,851,188.27,2023-08-10,2023-08-26
PO02787,2024-11-17,SUP04,SKU0008,WH01,4514,147.26,2024-11-28,2024-11-26
PO02788,2023-03-28,SUP01,SKU0025,WH02,3534,7.72,2023-04-13,2023-04-14
PO02789,2024-02-07,SUP07,SKU0041,WH05,4011,147.16,2024-02-18,2024-02-18
PO02790,2023-08-27,SUP01,SKU0032,WH01,2079,15.56,2023-09-11,2023-09-26
PO02791,2024-12-10,SUP06,SKU0084,WH04,4170,120.92,2024-12-22,2024-12-24
PO02792,2024-10-16,SUP10,SKU0097,WH03,4928,65.69,2024-11-04,2024-11-03
PO02793,2023-02-28,SUP06,SKU0020,WH05,834,72.56,2023-03-12,2023-03-10
PO02794,2024-11-06,SUP05,SKU0055,WH02,396,98.8,2024-12-04,2024-12-11
PO02795,2023-11-20,SUP10,SKU0089,WH02,2089,175.94,2023-12-04,2023-12-01
PO02796,2023-06-14,SUP03,SKU0007,WH02,793,129.27,2023-06-21,2023-07-01
PO02797,2024-08-25,SUP01,SKU0033,WH05,2589,66.67,2024-09-07,2024-09-07
PO02798,2024-10-21,SUP09,SKU0017,WH05,1220,195.66,2024-11-23,2024-11-21
PO02799,2023-08-26,SUP10,SKU0097,WH05,4950,54.8,2023-09-13,2023-09-12
PO02800,2024-10-20,SUP05,SKU0057,WH02,4719,18.17,2024-11-15,2024-11-16
PO02801,2024-06-27,SUP08,SKU0069,WH02,4280,74.73,2024-07-21,2024-07-27
PO02802,2024-04-30,SUP07,SKU0072,WH05,449,139.33,2024-05-10,2024-05-10
PO02803,2024-05-18,SUP01,SKU0041,WH03,3604,132.5,2024-05-31,2024-05-29
PO02804,2023-04-18,SUP10,SKU0048,WH02,4628,139.96,2023-05-03,2023-05-01
PO02805,2024-08-27,SUP02,SKU0042,WH03,2464,153.18,2024-09-30,2024-09-28
PO02806,2024-07-25,SUP01,SKU0023,WH03,2695,104.48,2024-08-08,2024-08-05
PO02807,2024-07-13,SUP05,SKU0028,WH01,3500,26.51,2024-08-08,2024-08-21
PO02808,2023-08-20,SUP08,SKU0071,WH03,4320,23.52,2023-09-09,2023-09-07
PO02809,2023-04-13,SUP05,SKU0043,WH05,4786,165.53,2023-05-11,2023-05-27
PO02810,2024-10-01,SUP02,SKU0044,WH01,3738,18.42,2024-11-07,2024-11-08
PO02811,2023-09-30,SUP04,SKU0013,WH03,862,19.89,2023-10-14,2023-10-12
PO02812,2024-12-05,SUP07,SKU0035,WH05,2562,3.5,2024-12-12,2024-12-12
PO02813,2024-07-10,SUP05,SKU0032,WH04,4774,175.98,2024-08-08,2024-08-20
PO02814,2024-12-26,SUP05,SKU0058,WH02,1366,49.0,2025-01-25,2025-01-23
PO02815,2023-12-21,SUP10,SKU0034,WH04,2141,134.62,2024-01-05,2024-01-04
PO02816,2024-05-21,SUP10,SKU0038,WH05,3673,198.95,2024-06-06,2024-06-08
PO02817,2024-05-09,SUP10,SKU0036,WH04,1575,121.82,2024-05-25,2024-06-12
PO02818,2023-10-28,SUP08,SKU0061,WH03,3550,112.0,2023-11-17,2023-11-14
PO02819,2024-03-24,SUP10,SKU0027,WH02,57,168.86,2024-04-10,2024-04-18
PO02820,2024-11-10,SUP06,SKU0091,WH03,2125,54.85,2024-11-21,2024-11-21
PO02821,2024-04-17,SUP05,SKU0072,WH02,3038,135.28,2024-05-17,2024-05-17
PO02822,2024-12-11,SUP09,SKU0018,WH02,3470,10.03,2025-01-10,2025-01-07
PO02823,2024-02-08,SUP08,SKU0067,WH01,4455,174.19,2024-03-02,2024-02-28
PO02824,2024-11-04,SUP02,SKU0040,WH02,1591,50.19,2024-12-09,2024-12-07
