investment_firm_lei,DEA,client_ID,invest_dec,within_firm,non_exec,trading_capacity,liq_prov_activity,date_time,validity_period,order_restriction,validity_period_ts,priority_time,priority_size,sequence_no,MIC,order_book_code,fin_instr_ID,receipt_date,order_ID,order_event_type,order_type,order_type_class,limit_price,additional_limit_price,stop_price,pegged_limit_price,transaction_price,currency,leg2_currency,price_notation,buy_sell,order_status,quantity_notation,quantity_currency,initial_quantity,remaining_quantity,displayed_quantity,traded_quantity,MAQ,MES,MES_first,passive_only,passive_aggressive,self_exec_prevention,sl_order_ID,routing_strategy,trading_venue_trans_ID,trading_phases,auction_price,auction_volume,reserved fields
SYNTHLEI0000000H0008,FALSE,CL1031,NONE,,,MTCH,FALSE,2025-07-11T16:49:21.297227Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:21.297227Z,,1561,XMKT,INDX,ZZ0000000109,2025-07-11T16:49:21.297227Z,100429,CAME,L,,,,,,,EUR,,MONE,SELL,,,,1500,0,0,,,,,,,,,,T10042946,,,,
SYNTHLEI0000000G0007,FALSE,CL1021,NONE,,,DEAL,FALSE,2025-07-11T16:49:30.275486Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:30.275486Z,,1562,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T16:49:30.275486Z,100285,NEWO,L,LMTO,0.4559,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,50,50,50,,,,,,,,,,T10028518,,,,
SYNTHLEI0000000H0008,FALSE,CL1010,NONE,,,DEAL,TRUE,2025-07-11T16:49:37.628827Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:37.628827Z,,1563,XMKT,ABLE,ZZ0000000101,2025-07-11T16:49:37.628827Z,100379,NEWO,L,LMTO,6.4989,0,0,0,0,EUR,,MONE,SELL,ACTI,,,60,60,60,,,,,,,,,,T10037953,,,,
SYNTHLEI0000000F0006,FALSE,CL1024,NONE,,,AOTC,FALSE,2025-07-11T16:49:53.772845Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:53.772845Z,,1564,XMKT,ECHO,ZZ0000000105,2025-07-11T16:49:53.772845Z,100474,NEWO,L,LMTO,7.9291,0,0,0,0,EUR,,MONE,SELL,ACTI,,,200,200,200,,,,,,,,,,T10047497,,,,
SYNTHLEI0000000F0006,FALSE,CL1024,NONE,,,AOTC,FALSE,2025-07-11T16:49:54.459845Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:53.772845Z,,1565,XMKT,ECHO,ZZ0000000105,2025-07-11T16:49:54.459845Z,100474,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,200,0,0,,,,,,,,,,T10047497,,,,
SYNTHLEI0000000A0001,TRUE,CL1031,NONE,,,AOTC,FALSE,2025-07-11T16:50:00.058170Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T16:50:00.058170Z,,1566,XMKT,DLTA,ZZ0000000104,2025-07-11T16:50:00.058170Z,100222,NEWO,L,LMTO,3.1361,0,0,0,0,EUR,,MONE,SELL,ACTI,,,40,40,40,,,,,,,,,,T10022239,,,,
SYNTHLEI0000000A0001,FALSE,CL1037,NONE,,,MTCH,FALSE,2025-07-11T16:50:00.135405Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:37:45.135405Z,,1567,XMKT,BRVO,ZZ0000000102,2025-07-11T16:50:00.135405Z,100443,PARF,L,,,,,,2.0872,EUR,,MONE,SELL,,,,,34,,26,,,,,PASV,,,,T10044353,,,,
SYNTHLEI0000000G0007,FALSE,CL1021,NONE,,,DEAL,FALSE,2025-07-11T16:50:15.275486Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:30.275486Z,,1568,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T16:50:15.275486Z,100285,PARF,L,,,,,,0.4559,EUR,,MONE,BUYI,,,,,28,,22,,,,,AGRE,,,,T10028518,,,,
SYNTHLEI0000000A0001,FALSE,CL1027,NONE,,,AOTC,FALSE,2025-07-11T16:50:16.635174Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:50:16.635174Z,,1569,XMKT,JULT,ZZ0000000110,2025-07-11T16:50:16.635174Z,100171,NEWO,M,LMTO,0,0,0,0,0,EUR,,MONE,SELL,ACTI,,,40,40,40,,,,,,,,,,T10017180,,,,
SYNTHLEI0000000D0004,TRUE,CL1034,NONE,,,AOTC,FALSE,2025-07-11T16:50:17.757737Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:41:24.757737Z,,1570,XMKT,FXTR,ZZ0000000106,2025-07-11T16:50:17.757737Z,100022,FILL,L,,,,,,3.1949,EUR,,MONE,SELL,,,,,0,,150,,,,,PASV,,,,T10002233,,,,
SYNTHLEI0000000A0001,TRUE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T16:51:29.790674Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:51:29.790674Z,,1571,XMKT,ECHO,ZZ0000000105,2025-07-11T16:51:29.790674Z,100120,NEWO,L,LMTO,7.9118,0,0,0,0,EUR,,MONE,SELL,ACTI,,,3000,3000,3000,,,,,,,,,,T10012089,,,,
SYNTHLEI0000000H0008,FALSE,NONE,ALGOPT,,,MTCH,FALSE,2025-07-11T16:51:54.307135Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:51:54.307135Z,,1572,XMKT,CHRL,ZZ0000000103,2025-07-11T16:51:54.307135Z,100166,NEWO,S,STOP,16.2661,0,16.6624,0,0,EUR,,MONE,SELL,ACTI,,,500,500,500,,,,,,,,,,T10016634,,,,
SYNTHLEI0000000B0002,TRUE,CL1024,NONE,,,AOTC,FALSE,2025-07-11T16:51:56.326855Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:45:38.326855Z,,1573,XMKT,CHRL,ZZ0000000103,2025-07-11T16:51:56.326855Z,100611,FILL,L,,,,,,16.2766,EUR,,MONE,SELL,,,,,0,,60,,,,,PASV,,,,T10061135,,,,
SYNTHLEI0000000D0004,FALSE,CL1008,NONE,,,AOTC,FALSE,2025-07-11T16:52:02.897008Z,FOKV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:52:02.897008Z,,1574,XMKT,ABLE,ZZ0000000101,2025-07-11T16:52:02.897008Z,100367,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,500,0,0,,,,,,,,,,T10036756,,,,
SYNTHLEI0000000H0008,FALSE,NONE,ALGO1,,,DEAL,TRUE,2025-07-11T16:52:06.450445Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:52:06.450445Z,,1575,XMKT,JULT,ZZ0000000110,2025-07-11T16:52:06.450445Z,100024,CAME,S,,,,,,,EUR,,MONE,BUYI,,,,200,0,0,,,,,,,,,,T10002473,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGOPT,,,DEAL,FALSE,2025-07-11T16:52:11.871109Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:52:11.871109Z,,1576,XMKT,JULT,ZZ0000000110,2025-07-11T16:52:11.871109Z,100043,REME,L,LMTO,11.3988,,,,,EUR,,MONE,BUYI,ACTI,,,3000,3000,3000,,,,,,,,,,T10004331,,,,
SYNTHLEI0000000A0001,FALSE,CL1027,NONE,,,AOTC,FALSE,2025-07-11T16:53:12.635174Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:53:12.635174Z,,1577,XMKT,JULT,ZZ0000000110,2025-07-11T16:53:12.635174Z,100171,REME,M,LMTO,11.4115,,,,,EUR,,MONE,SELL,ACTI,,,40,40,40,,,,,,,,,,T10017180,,,,
SYNTHLEI0000000H0008,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T16:53:14.774721Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:48:11.774721Z,,1578,XMKT,HOTL,ZZ0000000108,2025-07-11T16:53:14.774721Z,100031,FILL,L,,,,,,3.1778,EUR,,MONE,SELL,,,,,0,,150,,,,,PASV,,,,T10003182,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T16:53:27.221938Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:53:27.221938Z,,1579,XMKT,ECHO,ZZ0000000105,2025-07-11T16:53:27.221938Z,100143,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,5,0,0,,,,,,,,,,T10014318,,,,
SYNTHLEI0000000B0002,FALSE,CL1024,NONE,,,AOTC,FALSE,2025-07-11T16:53:34.893620Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:53:34.893620Z,,1580,XMKT,CHRL,ZZ0000000103,2025-07-11T16:53:34.893620Z,100616,NEWO,L,LMTO,16.2584,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10061663,,,,
SYNTHLEI0000000H0008,FALSE,CL1010,NONE,,,AOTC,FALSE,2025-07-11T16:53:38.306622Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:49:17.306622Z,,1581,XMKT,CHRL,ZZ0000000103,2025-07-11T16:53:38.306622Z,100331,PARF,L,,,,,,16.2392,EUR,,MONE,BUYI,,,,,275,,225,,,,,AGRE,,,,T10033111,,,,
SYNTHLEI0000000G0007,FALSE,CL1013,NONE,,,DEAL,FALSE,2025-07-11T16:53:47.993154Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:53:47.993154Z,,1582,XMKT,ECHO,ZZ0000000105,2025-07-11T16:53:47.993154Z,100200,NEWO,L,LMTO,7.9185,0,0,0,0,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10020017,,,,
SYNTHLEI0000000B0002,FALSE,NONE,ALGO1,,,DEAL,TRUE,2025-07-11T16:53:53.289043Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:53:53.289043Z,,1583,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T16:53:53.289043Z,100508,NEWO,L,LMTO,0.4565,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,10,10,10,,,,,,,,,,T10050860,,,,
SYNTHLEI0000000A0001,FALSE,NONE,ALGO1,,,MTCH,FALSE,2025-07-11T16:53:59.735449Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:53:59.735449Z,,1584,XMKT,FXTR,ZZ0000000106,2025-07-11T16:53:59.735449Z,100153,CAME,L,,,,,,,EUR,,MONE,SELL,,,,60,0,0,,,,,,,,,,T10015362,,,,
SYNTHLEI0000000H0008,FALSE,CL1020,NONE,,,AOTC,FALSE,2025-07-11T16:54:28.928872Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T16:54:28.928872Z,,1585,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T16:54:28.928872Z,100540,NEWO,L,LMTO,0.4561,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1,1,1,,,,,,,,,,T10054025,,,,
SYNTHLEI0000000A0001,TRUE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T16:54:49.790674Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:51:29.790674Z,,1586,XMKT,ECHO,ZZ0000000105,2025-07-11T16:54:49.790674Z,100120,PARF,L,,,,,,7.9118,EUR,,MONE,SELL,,,,,2107,,893,,,,,AGRE,,,,T10012089,,,,
SYNTHLEI0000000G0007,FALSE,CL1013,NONE,,,DEAL,FALSE,2025-07-11T16:54:59.993154Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:53:47.993154Z,,1587,XMKT,ECHO,ZZ0000000105,2025-07-11T16:54:59.993154Z,100200,PARF,L,,,,,,7.9185,EUR,,MONE,SELL,,,,,59,,41,,,,,PASV,,,,T10020017,,,,
SYNTHLEI0000000C0003,FALSE,CL1020,NONE,,,DEAL,TRUE,2025-07-11T16:55:09.028584Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:09.028584Z,,1588,XMKT,ABLE,ZZ0000000101,2025-07-11T16:55:09.028584Z,100553,CAME,S,,,,,,,EUR,,MONE,BUYI,,,,20,0,0,,,,,,,,,,T10055333,,,,
SYNTHLEI0000000H0008,FALSE,CL1010,NONE,,,DEAL,TRUE,2025-07-11T16:55:23.628827Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:23.628827Z,,1589,XMKT,ABLE,ZZ0000000101,2025-07-11T16:55:23.628827Z,100379,REME,L,LMTO,6.4984,,,,,EUR,,MONE,SELL,ACTI,,,60,60,60,,,,,,,,,,T10037953,,,,
SYNTHLEI0000000E0005,FALSE,CL1011,NONE,,,DEAL,FALSE,2025-07-11T16:55:27.238163Z,IOCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:55:27.238163Z,,1590,XMKT,CHRL,ZZ0000000103,2025-07-11T16:55:27.238163Z,100558,NEWO,L,LMTO,16.2468,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10055834,,,,
SYNTHLEI0000000E0005,FALSE,CL1011,NONE,,,DEAL,FALSE,2025-07-11T16:55:29.323163Z,IOCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:55:29.323163Z,,1591,XMKT,CHRL,ZZ0000000103,2025-07-11T16:55:29.323163Z,100558,REME,L,LMTO,16.2372,,,,,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10055834,,,,
SYNTHLEI0000000E0005,FALSE,CL1011,NONE,,,DEAL,FALSE,2025-07-11T16:55:30.093163Z,IOCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:55:30.093163Z,,1592,XMKT,CHRL,ZZ0000000103,2025-07-11T16:55:30.093163Z,100558,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,5,0,0,,,,,,,,,,T10055834,,,,
SYNTHLEI0000000D0004,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T16:55:31.697359Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:31.697359Z,,1593,XMKT,FXTR,ZZ0000000106,2025-07-11T16:55:31.697359Z,100461,NEWO,L,LMTO,3.1916,0,0,0,0,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10046127,,,,
SYNTHLEI0000000D0004,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T16:55:54.697359Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:31.697359Z,,1594,XMKT,FXTR,ZZ0000000106,2025-07-11T16:55:54.697359Z,100461,PARF,L,,,,,,3.1916,EUR,,MONE,SELL,,,,,94,,56,,,,,AGRE,,,,T10046127,,,,
SYNTHLEI0000000G0007,FALSE,CL1021,NONE,,,DEAL,FALSE,2025-07-11T16:55:59.275486Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:59.275486Z,,1595,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T16:55:59.275486Z,100285,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,50,0,0,,,,,,,,,,T10028518,,,,
SYNTHLEI0000000H0008,FALSE,CL1010,NONE,,,AOTC,FALSE,2025-07-11T16:55:59.306622Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:49:17.306622Z,,1596,XMKT,CHRL,ZZ0000000103,2025-07-11T16:55:59.306622Z,100331,FILL,L,,,,,,16.2392,EUR,,MONE,BUYI,,,,,0,,275,,,,,AGRE,,,,T10033111,,,,
SYNTHLEI0000000D0004,FALSE,CL1030,NONE,,,DEAL,TRUE,2025-07-11T16:56:04.105904Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:56:04.105904Z,,1597,XMKT,HOTL,ZZ0000000108,2025-07-11T16:56:04.105904Z,100599,REME,L,LMTO,3.1797,,,,,EUR,,MONE,SELL,ACTI,,,20,20,20,,,,,,,,,,T10059967,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T16:56:20.230225Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:56:20.230225Z,,1598,XMKT,GOLF,ZZ0000000107,2025-07-11T16:56:20.230225Z,100490,NEWO,M,LMTO,0,0,0,0,0,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10049092,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T16:56:24.110225Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:56:24.110225Z,,1599,XMKT,GOLF,ZZ0000000107,2025-07-11T16:56:24.110225Z,100490,REME,M,LMTO,4.1669,,,,,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10049092,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T16:56:24.872225Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:56:24.872225Z,,1600,XMKT,GOLF,ZZ0000000107,2025-07-11T16:56:24.872225Z,100490,REME,M,LMTO,4.1668,,,,,EUR,,MONE,SELL,ACTI,,,100,100,100,,,,,,,,,,T10049092,,,,
SYNTHLEI0000000E0005,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T16:56:27.681225Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:56:27.681225Z,,1601,XMKT,GOLF,ZZ0000000107,2025-07-11T16:56:27.681225Z,100490,CAME,M,LMTO,,,,,,EUR,,MONE,SELL,,,,100,0,0,,,,,,,,,,T10049092,,,,
SYNTHLEI0000000D0004,FALSE,CL1002,NONE,,,AOTC,FALSE,2025-07-11T16:57:36.524766Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:57:36.524766Z,,1602,XMKT,DLTA,ZZ0000000104,2025-07-11T16:57:36.524766Z,100471,NEWO,L,LMTO,3.1421,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,20,20,20,,,,,,,,,,T10047178,,,,
SYNTHLEI0000000A0001,FALSE,CL1027,NONE,,,AOTC,FALSE,2025-07-11T16:57:55.635174Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:50:16.635174Z,,1603,XMKT,JULT,ZZ0000000110,2025-07-11T16:57:55.635174Z,100171,PARF,M,,,,,,11.3968,EUR,,MONE,SELL,,,,,27,,13,,,,,AGRE,,,,T10017180,,,,
SYNTHLEI0000000D0004,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T16:58:00.697359Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:31.697359Z,,1604,XMKT,FXTR,ZZ0000000106,2025-07-11T16:58:00.697359Z,100461,PARF,L,,,,,,3.1916,EUR,,MONE,SELL,,,,,65,,29,,,,,PASV,,,,T10046127,,,,
SYNTHLEI0000000A0001,FALSE,CL1037,NONE,,,MTCH,FALSE,2025-07-11T16:58:35.135405Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:58:35.135405Z,,1605,XMKT,BRVO,ZZ0000000102,2025-07-11T16:58:35.135405Z,100443,CAME,L,,,,,,,EUR,,MONE,SELL,,,,60,0,0,,,,,,,,,,T10044353,,,,
SYNTHLEI0000000D0004,FALSE,NONE,ALGO1,,,AOTC,FALSE,2025-07-11T16:59:06.697359Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:55:31.697359Z,,1606,XMKT,FXTR,ZZ0000000106,2025-07-11T16:59:06.697359Z,100461,FILL,L,,,,,,3.1916,EUR,,MONE,SELL,,,,,0,,65,,,,,PASV,,,,T10046127,,,,
SYNTHLEI0000000A0001,TRUE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T16:59:08.790674Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:51:29.790674Z,,1607,XMKT,ECHO,ZZ0000000105,2025-07-11T16:59:08.790674Z,100120,FILL,L,,,,,,7.9118,EUR,,MONE,SELL,,,,,0,,2107,,,,,AGRE,,,,T10012089,,,,
SYNTHLEI0000000A0001,FALSE,CL1027,NONE,,,AOTC,FALSE,2025-07-11T16:59:44.635174Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:59:44.635174Z,,1608,XMKT,JULT,ZZ0000000110,2025-07-11T16:59:44.635174Z,100171,CAME,M,,,,,,,EUR,,MONE,SELL,,,,40,0,0,,,,,,,,,,T10017180,,,,
SYNTHLEI0000000D0004,FALSE,CL1030,NONE,,,DEAL,TRUE,2025-07-11T16:59:46.105904Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:49:05.105904Z,,1609,XMKT,HOTL,ZZ0000000108,2025-07-11T16:59:46.105904Z,100599,PARF,L,,,,,,3.1797,EUR,,MONE,SELL,,,,,9,,11,,,,,AGRE,,,,T10059967,,,,
SYNTHLEI0000000G0007,FALSE,CL1013,NONE,,,DEAL,FALSE,2025-07-11T16:59:47.993154Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:59:47.993154Z,,1610,XMKT,ECHO,ZZ0000000105,2025-07-11T16:59:47.993154Z,100200,CAME,L,,,,,,,EUR,,MONE,SELL,,,,100,0,0,,,,,,,,,,T10020017,,,,
SYNTHLEI0000000A0001,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T16:59:53.115290Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:59:53.115290Z,,1611,XMKT,HOTL,ZZ0000000108,2025-07-11T16:59:53.115290Z,100217,NEWO,L,LMTO,3.1835,0,0,0,0,EUR,,MONE,SELL,ACTI,,,3000,3000,3000,,,,,,,,,,T10021772,,,,
SYNTHLEI0000000D0004,TRUE,CL1024,NONE,,,AOTC,FALSE,2025-07-11T16:59:57.375534Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T16:59:57.375534Z,,1612,XMKT,ECHO,ZZ0000000105,2025-07-11T16:59:57.375534Z,100252,NEWO,S,STOP,7.9221,0,8.0142,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10025253,,,,
SYNTHLEI0000000C0003,FALSE,CL1021,NONE,,,DEAL,TRUE,2025-07-11T16:59:57.533556Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T16:59:57.533556Z,,1613,XMKT,DLTA,ZZ0000000104,2025-07-11T16:59:57.533556Z,100548,CAME,L,,,,,,,EUR,,MONE,SELL,,,,40,0,0,,,,,,,,,,T10054864,,,,
SYNTHLEI0000000H0008,FALSE,CL1010,NONE,,,DEAL,TRUE,2025-07-11T17:00:08.628827Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T16:49:37.628827Z,,1614,XMKT,ABLE,ZZ0000000101,2025-07-11T17:00:08.628827Z,100379,PARF,L,,,,,,6.4984,EUR,,MONE,SELL,,,,,28,,32,,,,,AGRE,,,,T10037953,,,,
SYNTHLEI0000000A0001,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T17:00:14.115290Z,FOKV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:59:53.115290Z,,1615,XMKT,HOTL,ZZ0000000108,2025-07-11T17:00:14.115290Z,100217,PARF,L,,,,,,3.1835,EUR,,MONE,SELL,,,,,1772,,1228,,,,,PASV,,,,T10021772,,,,
SYNTHLEI0000000F0006,FALSE,CL1018,NONE,,,AOTC,FALSE,2025-07-11T17:00:24.940323Z,GTCV,,9999-12-31T23:59:59.999999Z,2025-07-11T17:00:24.940323Z,,1616,XMKT,JULT,ZZ0000000110,2025-07-11T17:00:24.940323Z,100307,NEWO,L,LMTO,11.4,0,0,0,0,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10030769,,,,
SYNTHLEI0000000H0008,FALSE,CL1037,NONE,,,DEAL,TRUE,2025-07-11T17:00:30.793619Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T17:00:30.793619Z,,1617,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T17:00:30.793619Z,100114,NEWO,L,LMTO,0.4555,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10011482,,,,
SYNTHLEI0000000B0002,TRUE,CL1026,NONE,,,DEAL,TRUE,2025-07-11T17:02:06.938789Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T17:02:06.938789Z,,1618,XMKT,GOLF,ZZ0000000107,2025-07-11T17:02:06.938789Z,100393,CAME,M,,,,,,,EUR,,MONE,SELL,,,,1500,0,0,,,,,,,,,,T10039335,,,,
SYNTHLEI0000000H0008,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T17:02:35.772042Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T17:02:35.772042Z,,1619,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T17:02:35.772042Z,100630,NEWO,L,LMTO,108.218,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10063047,,,,
SYNTHLEI0000000C0003,FALSE,CL1011,NONE,,,DEAL,FALSE,2025-07-11T17:02:41.514214Z,GTCV,,9999-12-31T23:59:59.999999Z,2025-07-11T17:02:41.514214Z,,1620,XMKT,HOTL,ZZ0000000108,2025-07-11T17:02:41.514214Z,100233,NEWO,L,LMTO,3.1813,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1500,1500,1500,,,,,,,,,,T10023343,,,,
SYNTHLEI0000000D0004,FALSE,CL1030,NONE,,,DEAL,TRUE,2025-07-11T17:03:49.105904Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T16:49:05.105904Z,,1621,XMKT,HOTL,ZZ0000000108,2025-07-11T17:03:49.105904Z,100599,PARF,L,,,,,,3.1797,EUR,,MONE,SELL,,,,,7,,2,,,,,AGRE,,,,T10059967,,,,
SYNTHLEI0000000D0004,FALSE,CL1002,NONE,,,AOTC,FALSE,2025-07-11T17:04:04.524766Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T16:57:36.524766Z,,1622,XMKT,DLTA,ZZ0000000104,2025-07-11T17:04:04.524766Z,100471,FILL,L,,,,,,3.1421,EUR,,MONE,BUYI,,,,,0,,20,,,,,AGRE,,,,T10047178,,,,
SYNTHLEI0000000B0002,FALSE,CL1027,NONE,,,DEAL,TRUE,2025-07-11T17:04:17.576795Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T17:04:17.576795Z,,1623,XMKT,CHRL,ZZ0000000103,2025-07-11T17:04:17.576795Z,100427,NEWO,L,LMTO,16.2951,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,60,60,60,,,,,,,,,,T10042787,,,,
SYNTHLEI0000000F0006,FALSE,CL1018,NONE,,,AOTC,FALSE,2025-07-11T17:04:27.940323Z,GTCV,,9999-12-31T23:59:59.999999Z,2025-07-11T17:00:24.940323Z,,1624,XMKT,JULT,ZZ0000000110,2025-07-11T17:04:27.940323Z,100307,FILL,L,,,,,,11.4,EUR,,MONE,SELL,,,,,0,,150,,,,,PASV,,,,T10030769,,,,
