CallID,CallDate,CallTime,RepID,HCPID,CallOutcome,IsConnected,DurationMinutes,AfterCallWorkMinutes,AHT_Minutes,IsMeaningfulInteraction,InteractionType,Script,AIRecommended,AIFollowed,ScheduledTime,IsScheduleAdherent,Drug,TherapyArea,NotesTaken,FollowUpScheduled,HCPSentimentScore,Channel,ScriptDeviation,CallQualityScore,AdverseEventFlagged
CALL-014811,2025-09-02,16:48,REP-005,HCP-0375,No Answer,0,1.1,0.7,1.7,0,N/A,Script A - Empathetic,0,0,23:50,1,DrugAlpha-100mg,Rare Disease,0,0,,Email,0,,0
CALL-014812,2025-11-03,20:25,REP-024,HCP-0050,Gatekeeper Block,0,1.1,0.2,1.3,0,N/A,Script A - Empathetic,1,0,16:39,0,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014813,2026-03-30,23:10,REP-003,HCP-0498,Voicemail,0,0.9,0.6,1.4,0,N/A,Script B - Direct,0,0,23:06,1,NeuroX-75mg,Immunology,0,0,,Email,0,,0
CALL-014814,2026-02-07,19:55,REP-001,HCP-0177,Voicemail,0,1.4,0.2,1.6,0,N/A,Script A - Empathetic,0,0,22:56,1,DrugGamma-200mg,Oncology,0,0,,Email,0,,0
CALL-014815,2025-12-25,22:51,REP-013,HCP-0249,No Answer,0,0.3,0.8,1.1,0,N/A,Script A - Empathetic,0,0,23:30,0,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-014816,2025-12-12,20:58,REP-012,HCP-0316,Voicemail,0,0.1,0.2,0.3,0,N/A,Script A - Empathetic,0,0,17:52,0,CardioPlus-25mg,Oncology,0,0,,Video,0,,0
CALL-014817,2025-08-20,16:52,REP-003,HCP-0375,Connected,1,14.3,4.0,18.3,0,Scientific Discussion,Script A - Empathetic,0,0,21:47,1,CardioPlus-25mg,Rare Disease,1,0,3.6,Phone,0,4.7,0
CALL-014818,2026-04-16,16:49,REP-024,HCP-0419,Gatekeeper Block,0,1.3,0.6,1.9,0,N/A,Script A - Empathetic,1,0,16:34,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,0,,0
CALL-014819,2026-01-10,23:45,REP-024,HCP-0045,Connected,1,11.4,2.8,14.1,1,Brief Check-in,Script A - Empathetic,1,1,20:22,1,CardioPlus-25mg,Rare Disease,1,1,4.4,Phone,1,2.6,0
CALL-014820,2026-03-15,16:16,REP-020,HCP-0012,Voicemail,0,1.2,0.6,1.8,0,N/A,Script B - Direct,1,0,23:00,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-014821,2025-10-25,23:21,REP-004,HCP-0061,Gatekeeper Block,0,0.4,0.3,0.7,0,N/A,Script A - Empathetic,0,0,23:30,1,NeuroX-75mg,Neurology,0,0,,Email,0,,0
CALL-014822,2025-10-01,22:13,REP-023,HCP-0337,Gatekeeper Block,0,1.2,0.5,1.8,0,N/A,Script B - Direct,1,0,20:24,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-014823,2026-02-17,18:09,REP-015,HCP-0342,Voicemail,0,1.3,0.7,2.1,0,N/A,Script B - Direct,1,1,23:32,1,NeuroX-75mg,Neurology,0,0,,Email,0,,0
CALL-014824,2025-11-08,18:33,REP-003,HCP-0110,Gatekeeper Block,0,0.3,0.5,0.8,0,N/A,Script A - Empathetic,1,0,19:41,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-014825,2025-09-26,19:36,REP-023,HCP-0455,Voicemail,0,0.3,0.6,0.9,0,N/A,Script A - Empathetic,0,0,23:31,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014826,2026-02-25,21:44,REP-005,HCP-0249,Voicemail,0,1.1,0.6,1.7,0,N/A,Script A - Empathetic,1,1,18:05,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-014827,2025-07-14,19:02,REP-002,HCP-0476,Connected,1,10.7,2.7,13.4,0,Brief Check-in,Script B - Direct,1,1,22:18,1,DrugAlpha-100mg,Oncology,1,0,4.0,Email,0,4.3,0
CALL-014828,2025-07-06,16:12,REP-007,HCP-0264,No Answer,0,0.3,1.3,1.5,0,N/A,Script B - Direct,1,1,20:31,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-014829,2026-02-10,18:41,REP-025,HCP-0334,Wrong Number,0,0.7,0.2,0.9,0,N/A,Script A - Empathetic,0,0,19:18,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014830,2025-10-21,20:52,REP-020,HCP-0435,No Answer,0,1.3,0.4,1.7,0,N/A,Script A - Empathetic,1,1,19:40,1,CardioPlus-25mg,Rare Disease,0,0,,Email,0,,0
CALL-014831,2026-03-16,21:33,REP-016,HCP-0181,Connected,1,15.6,2.6,18.3,1,Product Info,Script A - Empathetic,1,0,22:48,1,CardioPlus-25mg,Immunology,1,0,3.4,Email,0,8.4,0
CALL-014832,2026-04-18,18:59,REP-010,HCP-0052,Connected,1,9.7,2.1,11.9,0,Follow-up Scheduling,Script B - Direct,0,0,22:35,1,DrugBeta-50mg,Immunology,1,0,2.2,Phone,0,3.4,0
CALL-014833,2026-03-04,19:35,REP-015,HCP-0040,No Answer,0,1.3,0.4,1.7,0,N/A,Script B - Direct,1,1,16:23,1,NeuroX-75mg,Cardiology,0,0,,Email,1,,0
CALL-014834,2025-08-26,16:50,REP-010,HCP-0343,Voicemail,0,1.3,0.6,1.9,0,N/A,Script B - Direct,1,0,22:35,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-014835,2025-09-01,20:38,REP-001,HCP-0156,Wrong Number,0,0.4,1.0,1.4,0,N/A,Script A - Empathetic,0,0,19:49,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014836,2025-08-25,23:49,REP-024,HCP-0480,No Answer,0,1.0,0.5,1.6,0,N/A,Script A - Empathetic,1,0,19:32,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-014837,2025-10-29,16:03,REP-009,HCP-0276,Connected,1,7.3,3.9,11.2,0,Patient Case Discussion,Script B - Direct,1,1,16:33,1,DrugBeta-50mg,Neurology,1,0,4.2,Video,0,5.2,0
CALL-014838,2025-10-20,22:08,REP-009,HCP-0366,Wrong Number,0,0.1,0.3,0.4,0,N/A,Script B - Direct,1,0,18:30,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-014839,2026-01-14,16:04,REP-025,HCP-0412,Connected,1,7.2,2.9,10.1,1,Product Info,Script A - Empathetic,1,1,20:25,1,DrugBeta-50mg,Neurology,1,1,4.4,Phone,0,3.7,1
CALL-014840,2025-08-09,17:35,REP-023,HCP-0274,Voicemail,0,1.2,0.2,1.4,0,N/A,Script A - Empathetic,0,0,19:49,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-014841,2026-01-25,22:30,REP-016,HCP-0353,Connected,1,10.6,3.7,14.2,1,Follow-up Scheduling,Script A - Empathetic,1,0,19:43,0,DrugBeta-50mg,Oncology,0,0,2.5,Video,0,7.6,0
CALL-014842,2026-01-08,20:11,REP-018,HCP-0453,No Answer,0,1.5,0.2,1.7,0,N/A,Script B - Direct,1,1,22:29,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014843,2025-09-19,22:48,REP-014,HCP-0352,Gatekeeper Block,0,0.3,0.6,0.9,0,N/A,Script B - Direct,0,0,21:03,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014844,2026-02-23,21:50,REP-005,HCP-0424,Voicemail,0,0.1,0.4,0.5,0,N/A,Script B - Direct,0,0,16:23,1,NeuroX-75mg,Oncology,0,0,,Video,0,,0
CALL-014845,2025-07-18,18:48,REP-024,HCP-0037,Gatekeeper Block,0,1.5,0.6,2.1,0,N/A,Script B - Direct,0,0,19:31,0,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-014846,2025-10-29,16:51,REP-007,HCP-0098,Gatekeeper Block,0,0.8,0.7,1.6,0,N/A,Script A - Empathetic,0,0,21:40,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014847,2025-08-22,23:41,REP-021,HCP-0085,Connected,1,5.7,2.0,7.7,1,Scientific Discussion,Script B - Direct,1,0,21:56,1,DrugBeta-50mg,Rare Disease,1,0,4.0,Phone,0,7.1,0
CALL-014848,2026-01-23,23:45,REP-013,HCP-0169,Wrong Number,0,0.2,0.3,0.5,0,N/A,Script A - Empathetic,0,0,16:46,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014849,2025-07-16,17:30,REP-003,HCP-0352,No Answer,0,1.0,0.2,1.2,0,N/A,Script A - Empathetic,1,1,22:43,1,DrugBeta-50mg,Neurology,0,0,,Email,1,,0
CALL-014850,2025-08-30,22:49,REP-025,HCP-0190,Voicemail,0,0.1,0.7,0.9,0,N/A,Script B - Direct,1,1,22:56,0,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014851,2026-02-03,19:07,REP-001,HCP-0168,Connected,1,11.1,3.8,14.9,1,Clinical Data Review,Script A - Empathetic,1,1,21:38,0,DrugGamma-200mg,Rare Disease,1,1,2.4,Video,0,4.3,0
CALL-014852,2025-08-08,19:02,REP-005,HCP-0469,Voicemail,0,0.8,0.2,1.0,0,N/A,Script B - Direct,0,0,23:02,1,DrugAlpha-100mg,Rare Disease,0,0,,Video,0,,0
CALL-014853,2026-04-12,18:01,REP-011,HCP-0064,No Answer,0,0.3,0.2,0.5,0,N/A,Script A - Empathetic,1,1,19:41,1,CardioPlus-25mg,Rare Disease,0,0,,Video,0,,0
CALL-014854,2025-12-05,17:04,REP-009,HCP-0004,Gatekeeper Block,0,0.3,0.2,0.5,0,N/A,Script A - Empathetic,0,0,23:23,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-014855,2025-09-06,18:40,REP-011,HCP-0291,Voicemail,0,1.3,0.6,1.9,0,N/A,Script B - Direct,1,1,19:45,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-014856,2025-07-07,23:25,REP-008,HCP-0236,Voicemail,0,0.3,0.2,0.5,0,N/A,Script B - Direct,1,1,16:43,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014857,2025-08-20,20:50,REP-003,HCP-0275,Connected,1,7.7,2.3,10.0,0,Product Info,Script B - Direct,1,1,17:55,1,DrugAlpha-100mg,Rare Disease,1,0,3.8,Phone,0,3.8,0
CALL-014858,2026-04-08,21:46,REP-005,HCP-0369,No Answer,0,0.5,0.4,0.9,0,N/A,Script B - Direct,1,1,19:31,1,DrugGamma-200mg,Immunology,0,0,,Phone,0,,0
CALL-014859,2025-10-24,17:42,REP-010,HCP-0243,Connected,1,4.5,0.6,5.1,0,Scientific Discussion,Script A - Empathetic,1,1,22:47,1,DrugBeta-50mg,Oncology,0,0,3.6,Email,0,2.8,0
CALL-014860,2026-03-07,20:57,REP-012,HCP-0366,No Answer,0,0.4,0.4,0.8,0,N/A,Script B - Direct,1,0,16:47,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014861,2026-02-05,20:02,REP-013,HCP-0121,Voicemail,0,0.1,0.4,0.5,0,N/A,Script B - Direct,0,0,18:03,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-014862,2026-03-12,18:32,REP-020,HCP-0291,Connected,1,14.1,1.7,15.8,0,Follow-up Scheduling,Script A - Empathetic,0,0,18:41,1,NeuroX-75mg,Immunology,1,0,3.9,Video,1,4.5,0
CALL-014863,2025-10-25,17:52,REP-007,HCP-0340,Wrong Number,0,1.2,1.1,2.4,0,N/A,Script A - Empathetic,0,0,21:13,1,DrugAlpha-100mg,Rare Disease,0,0,,Email,0,,0
CALL-014864,2025-07-10,16:26,REP-007,HCP-0184,Voicemail,0,0.3,0.7,1.0,0,N/A,Script B - Direct,0,0,19:40,1,DrugBeta-50mg,Oncology,0,0,,Phone,0,,0
CALL-014865,2026-01-12,20:24,REP-016,HCP-0356,Connected,1,10.7,4.5,15.2,0,Clinical Data Review,Script A - Empathetic,1,1,16:28,1,DrugBeta-50mg,Cardiology,1,0,4.3,Email,0,1.5,0
CALL-014866,2026-03-18,18:39,REP-002,HCP-0485,Connected,1,9.3,1.0,10.3,0,Product Info,Script A - Empathetic,1,0,17:46,1,CardioPlus-25mg,Oncology,0,0,3.9,Phone,0,5.3,0
CALL-014867,2026-04-13,16:38,REP-025,HCP-0377,No Answer,0,0.4,0.4,0.9,0,N/A,Script B - Direct,0,0,22:51,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014868,2025-12-12,20:02,REP-024,HCP-0154,Voicemail,0,1.4,0.5,1.9,0,N/A,Script A - Empathetic,0,0,18:48,1,NeuroX-75mg,Oncology,0,0,,Email,0,,0
CALL-014869,2025-08-03,19:40,REP-008,HCP-0482,No Answer,0,1.3,0.2,1.5,0,N/A,Script A - Empathetic,0,0,19:55,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014870,2025-10-05,21:09,REP-017,HCP-0370,Gatekeeper Block,0,1.4,0.4,1.8,0,N/A,Script B - Direct,1,1,17:05,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-014871,2025-09-06,16:46,REP-006,HCP-0318,Wrong Number,0,1.5,0.2,1.7,0,N/A,Script B - Direct,1,1,22:13,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-014872,2025-12-16,21:37,REP-022,HCP-0375,Wrong Number,0,1.1,0.6,1.7,0,N/A,Script A - Empathetic,1,0,16:41,0,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-014873,2026-02-02,20:51,REP-001,HCP-0480,Voicemail,0,1.2,0.2,1.4,0,N/A,Script A - Empathetic,0,0,22:41,1,DrugGamma-200mg,Immunology,0,0,,Email,0,,0
CALL-014874,2025-10-03,21:34,REP-023,HCP-0449,No Answer,0,0.9,0.3,1.2,0,N/A,Script B - Direct,1,1,18:02,1,CardioPlus-25mg,Neurology,0,0,,Email,0,,0
CALL-014875,2026-03-11,20:03,REP-012,HCP-0428,Gatekeeper Block,0,0.7,1.2,1.9,0,N/A,Script A - Empathetic,1,1,16:20,1,CardioPlus-25mg,Oncology,0,0,,Email,0,,0
CALL-014876,2025-08-29,22:11,REP-021,HCP-0170,Voicemail,0,1.3,0.4,1.6,0,N/A,Script A - Empathetic,1,0,21:21,1,DrugGamma-200mg,Immunology,0,0,,Phone,1,,0
CALL-014877,2025-09-14,20:25,REP-022,HCP-0427,No Answer,0,0.9,0.6,1.5,0,N/A,Script A - Empathetic,0,0,17:42,0,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014878,2026-02-28,20:09,REP-006,HCP-0058,Gatekeeper Block,0,1.5,0.3,1.7,0,N/A,Script A - Empathetic,1,1,17:20,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-014879,2026-04-08,17:18,REP-019,HCP-0397,Connected,1,5.4,2.2,7.7,0,Patient Case Discussion,Script A - Empathetic,1,1,20:30,1,DrugAlpha-100mg,Neurology,1,0,2.1,Phone,0,5.8,0
CALL-014880,2025-10-25,21:45,REP-007,HCP-0382,Voicemail,0,0.5,0.4,0.9,0,N/A,Script B - Direct,0,0,17:23,1,CardioPlus-25mg,Immunology,0,0,,Phone,1,,0
CALL-014881,2025-12-16,20:43,REP-013,HCP-0460,Wrong Number,0,0.8,0.8,1.6,0,N/A,Script A - Empathetic,0,0,23:29,0,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-014882,2025-11-29,23:58,REP-009,HCP-0414,Wrong Number,0,0.9,0.2,1.1,0,N/A,Script B - Direct,0,0,17:46,1,NeuroX-75mg,Cardiology,0,0,,Phone,1,,0
CALL-014883,2025-07-10,22:40,REP-016,HCP-0380,Voicemail,0,1.0,0.5,1.5,0,N/A,Script A - Empathetic,0,0,17:15,1,CardioPlus-25mg,Immunology,0,0,,Video,0,,0
CALL-014884,2025-07-29,22:42,REP-019,HCP-0104,Connected,1,8.6,2.9,11.5,1,Brief Check-in,Script B - Direct,1,1,21:13,1,NeuroX-75mg,Immunology,1,1,3.8,Phone,0,6.3,0
CALL-014885,2025-11-27,21:57,REP-012,HCP-0359,Voicemail,0,1.0,0.2,1.2,0,N/A,Script A - Empathetic,1,1,20:52,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-014886,2026-01-15,21:22,REP-012,HCP-0471,Connected,1,5.5,2.0,7.5,1,Product Info,Script A - Empathetic,1,1,20:26,1,NeuroX-75mg,Rare Disease,1,1,2.7,Email,0,5.2,0
CALL-014887,2025-12-08,18:15,REP-014,HCP-0031,No Answer,0,0.7,0.2,0.9,0,N/A,Script B - Direct,0,0,22:32,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-014888,2026-04-27,23:48,REP-010,HCP-0212,Connected,1,8.1,2.0,10.1,0,Product Info,Script B - Direct,0,0,20:46,1,DrugAlpha-100mg,Oncology,1,0,2.0,Phone,0,3.7,0
CALL-014889,2026-04-03,21:51,REP-024,HCP-0116,Connected,1,6.9,4.4,11.3,1,Scientific Discussion,Script B - Direct,1,0,23:02,1,DrugBeta-50mg,Cardiology,1,0,1.4,Video,0,3.5,0
CALL-014890,2026-01-25,22:19,REP-007,HCP-0457,Connected,1,5.0,4.6,9.6,0,Follow-up Scheduling,Script B - Direct,1,1,17:38,0,NeuroX-75mg,Cardiology,1,0,4.4,Email,1,3.1,0
CALL-014891,2026-04-20,18:40,REP-013,HCP-0156,No Answer,0,1.1,0.2,1.3,0,N/A,Script A - Empathetic,1,1,16:25,0,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-014892,2025-12-17,19:07,REP-024,HCP-0095,Voicemail,0,1.1,0.5,1.6,0,N/A,Script A - Empathetic,0,0,19:16,1,DrugGamma-200mg,Cardiology,0,0,,Email,0,,0
CALL-014893,2026-03-28,16:01,REP-003,HCP-0357,Gatekeeper Block,0,0.7,0.4,1.1,0,N/A,Script A - Empathetic,1,0,22:01,1,CardioPlus-25mg,Immunology,0,0,,Phone,1,,0
CALL-014894,2026-02-05,23:44,REP-006,HCP-0498,No Answer,0,1.4,0.6,2.0,0,N/A,Script A - Empathetic,0,0,19:29,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-014895,2025-09-17,18:45,REP-023,HCP-0189,Gatekeeper Block,0,0.8,0.2,1.0,0,N/A,Script A - Empathetic,0,0,19:14,0,DrugBeta-50mg,Rare Disease,0,0,,Phone,1,,0
CALL-014896,2025-11-21,16:30,REP-016,HCP-0248,Connected,1,6.6,2.4,8.9,1,Clinical Data Review,Script B - Direct,1,1,20:21,1,DrugAlpha-100mg,Immunology,1,0,3.7,Phone,0,5.7,0
CALL-014897,2026-04-27,23:21,REP-014,HCP-0366,No Answer,0,0.6,0.6,1.2,0,N/A,Script A - Empathetic,0,0,20:18,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014898,2026-02-15,18:25,REP-007,HCP-0156,No Answer,0,1.2,0.3,1.5,0,N/A,Script B - Direct,0,0,17:24,1,DrugBeta-50mg,Neurology,0,0,,Phone,1,,0
CALL-014899,2026-03-27,16:30,REP-011,HCP-0362,Gatekeeper Block,0,0.9,0.5,1.4,0,N/A,Script A - Empathetic,1,1,23:19,0,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-014900,2026-02-28,19:23,REP-012,HCP-0370,No Answer,0,0.8,1.1,1.8,0,N/A,Script B - Direct,1,1,22:01,1,NeuroX-75mg,Neurology,0,0,,Email,0,,0
CALL-014901,2025-09-14,20:52,REP-004,HCP-0205,Gatekeeper Block,0,1.4,0.2,1.6,0,N/A,Script B - Direct,1,1,23:13,1,DrugAlpha-100mg,Neurology,0,0,,Video,0,,0
CALL-014902,2025-08-24,18:58,REP-013,HCP-0384,Connected,1,4.9,1.6,6.5,0,Clinical Data Review,Script B - Direct,0,0,21:27,1,NeuroX-75mg,Cardiology,1,0,3.1,Email,0,5.4,0
CALL-014903,2026-02-05,20:00,REP-011,HCP-0199,Voicemail,0,1.2,0.7,1.9,0,N/A,Script A - Empathetic,0,0,18:27,1,DrugGamma-200mg,Oncology,0,0,,Phone,0,,0
CALL-014904,2025-08-13,19:30,REP-012,HCP-0478,Connected,1,11.1,5.9,17.0,1,Product Info,Script A - Empathetic,1,1,20:18,1,DrugAlpha-100mg,Rare Disease,0,0,1.4,Phone,0,7.1,0
CALL-014905,2025-10-07,16:16,REP-023,HCP-0457,Connected,1,4.0,2.7,6.7,0,Scientific Discussion,Script A - Empathetic,1,0,16:59,1,DrugAlpha-100mg,Cardiology,1,0,4.8,Phone,0,1.7,0
CALL-014906,2025-10-29,16:13,REP-001,HCP-0229,Gatekeeper Block,0,1.2,0.8,2.0,0,N/A,Script A - Empathetic,1,0,21:44,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-014907,2025-10-10,23:29,REP-019,HCP-0205,No Answer,0,1.5,0.3,1.8,0,N/A,Script A - Empathetic,1,0,16:25,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014908,2025-12-12,23:30,REP-025,HCP-0218,Connected,1,13.4,4.3,17.7,1,Follow-up Scheduling,Script B - Direct,1,0,23:55,1,CardioPlus-25mg,Rare Disease,1,0,3.6,Email,0,6.7,0
CALL-014909,2025-12-07,16:15,REP-015,HCP-0429,Connected,1,9.2,3.1,12.2,1,Patient Case Discussion,Script B - Direct,0,0,21:44,1,DrugBeta-50mg,Oncology,1,0,2.0,Phone,0,5.9,0
CALL-014910,2025-07-29,18:43,REP-006,HCP-0354,Connected,1,7.9,4.8,12.8,0,Product Info,Script B - Direct,1,1,19:26,0,CardioPlus-25mg,Cardiology,1,0,2.2,Phone,0,3.6,0
CALL-014911,2025-11-13,22:05,REP-022,HCP-0449,Voicemail,0,1.2,0.8,1.9,0,N/A,Script B - Direct,1,0,17:08,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-014912,2026-01-04,20:21,REP-016,HCP-0485,Connected,1,8.9,3.7,12.6,1,Follow-up Scheduling,Script B - Direct,0,0,22:35,1,DrugBeta-50mg,Oncology,1,0,4.4,Phone,0,6.6,0
CALL-014913,2025-10-08,20:30,REP-008,HCP-0326,Gatekeeper Block,0,0.4,0.6,1.0,0,N/A,Script A - Empathetic,0,0,20:38,1,DrugAlpha-100mg,Neurology,0,0,,Email,0,,0
CALL-014914,2025-10-04,21:20,REP-024,HCP-0261,Connected,1,10.0,3.3,13.3,1,Follow-up Scheduling,Script A - Empathetic,1,1,22:28,1,DrugAlpha-100mg,Cardiology,1,0,4.7,Video,0,6.2,0
CALL-014915,2025-08-26,19:40,REP-022,HCP-0360,No Answer,0,1.5,0.2,1.7,0,N/A,Script A - Empathetic,1,0,22:28,1,DrugAlpha-100mg,Neurology,0,0,,Video,0,,0
CALL-014916,2026-03-24,21:22,REP-016,HCP-0404,Connected,1,11.0,3.1,14.1,0,Product Info,Script B - Direct,1,0,16:57,1,DrugAlpha-100mg,Rare Disease,1,0,3.9,Email,0,3.2,0
CALL-014917,2025-09-28,22:30,REP-016,HCP-0206,No Answer,0,0.4,0.8,1.1,0,N/A,Script B - Direct,0,0,22:31,1,NeuroX-75mg,Neurology,0,0,,Email,0,,0
CALL-014918,2025-12-19,16:33,REP-007,HCP-0411,Connected,1,8.4,1.1,9.6,1,Product Info,Script B - Direct,0,0,17:32,1,DrugBeta-50mg,Oncology,1,0,4.2,Phone,0,6.1,0
CALL-014919,2026-02-03,16:29,REP-020,HCP-0268,No Answer,0,1.3,0.6,1.9,0,N/A,Script B - Direct,0,0,19:39,1,DrugBeta-50mg,Rare Disease,0,0,,Phone,0,,0
CALL-014920,2026-04-01,22:47,REP-018,HCP-0290,Gatekeeper Block,0,1.3,0.2,1.5,0,N/A,Script B - Direct,0,0,18:21,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014921,2026-01-21,19:35,REP-025,HCP-0061,Gatekeeper Block,0,1.3,0.3,1.7,0,N/A,Script B - Direct,1,1,18:46,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014922,2025-10-19,16:20,REP-010,HCP-0377,No Answer,0,0.3,0.6,0.9,0,N/A,Script A - Empathetic,0,0,17:34,1,DrugAlpha-100mg,Cardiology,0,0,,Video,0,,0
CALL-014923,2025-11-05,17:02,REP-013,HCP-0280,Connected,1,8.8,3.9,12.7,1,Follow-up Scheduling,Script A - Empathetic,1,1,19:33,1,DrugAlpha-100mg,Neurology,1,0,4.9,Phone,0,5.4,0
CALL-014924,2026-04-30,21:01,REP-002,HCP-0380,Wrong Number,0,0.6,0.8,1.4,0,N/A,Script B - Direct,1,1,20:37,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-014925,2026-03-07,21:38,REP-013,HCP-0416,Connected,1,8.8,4.1,12.9,0,Brief Check-in,Script B - Direct,1,1,18:33,0,CardioPlus-25mg,Neurology,1,0,2.7,Phone,0,5.7,0
CALL-014926,2025-08-23,16:40,REP-006,HCP-0090,Connected,1,6.3,2.6,8.9,0,Patient Case Discussion,Script B - Direct,0,0,22:14,1,DrugBeta-50mg,Immunology,1,0,1.8,Email,0,6.9,0
CALL-014927,2026-03-06,19:04,REP-014,HCP-0027,No Answer,0,0.7,0.9,1.6,0,N/A,Script B - Direct,1,0,16:26,1,DrugGamma-200mg,Cardiology,0,0,,Email,1,,0
CALL-014928,2025-11-01,23:46,REP-001,HCP-0423,Gatekeeper Block,0,0.4,0.2,0.6,0,N/A,Script A - Empathetic,1,1,21:54,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-014929,2025-09-17,23:24,REP-003,HCP-0368,No Answer,0,0.6,0.2,0.8,0,N/A,Script A - Empathetic,1,1,21:54,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-014930,2025-12-04,20:13,REP-002,HCP-0366,Wrong Number,0,0.5,0.5,1.0,0,N/A,Script A - Empathetic,0,0,20:41,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-014931,2026-04-26,18:34,REP-021,HCP-0359,No Answer,0,0.4,0.5,0.8,0,N/A,Script B - Direct,1,1,20:00,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-014932,2026-02-19,17:32,REP-019,HCP-0225,No Answer,0,0.5,0.2,0.7,0,N/A,Script A - Empathetic,1,1,22:15,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-014933,2025-08-30,22:08,REP-006,HCP-0440,Connected,1,9.1,2.8,11.9,1,Product Info,Script B - Direct,1,1,23:17,1,CardioPlus-25mg,Immunology,1,0,2.2,Phone,0,5.7,0
CALL-014934,2025-08-26,22:33,REP-011,HCP-0335,No Answer,0,1.3,0.2,1.5,0,N/A,Script B - Direct,1,1,22:22,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-014935,2025-10-17,17:27,REP-005,HCP-0079,Voicemail,0,0.6,1.3,1.9,0,N/A,Script B - Direct,1,1,18:47,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,0,,0
CALL-014936,2026-03-10,21:01,REP-009,HCP-0439,Voicemail,0,0.5,0.6,1.1,0,N/A,Script B - Direct,0,0,21:15,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-014937,2026-02-03,20:21,REP-020,HCP-0098,Gatekeeper Block,0,0.4,0.6,1.0,0,N/A,Script B - Direct,1,1,20:33,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
