UsageID,UsageDate,RepID,Drug,TherapyArea,Topic,QueryType,AnswerQuality,TimeToAnswerSec,TimeSavedMinutes,UsedInHCPInteraction,UserSatisfaction,HCPID
MSL-005517,2026-03-09,REP-010,DrugGamma-200mg,Immunology,Competitor Comparison,Live During HCP Call,Fully Answered,6.8,7.4,1,4,HCP-0367
MSL-005518,2026-03-09,REP-015,DrugBeta-50mg,Oncology,Subgroup Analysis,Self-Study,Fully Answered,5.7,12.2,0,5,
MSL-005519,2026-03-09,REP-015,NeuroX-75mg,Oncology,Dosing Guidelines,Live During HCP Call,Fully Answered,6.9,2,1,4,HCP-0047
MSL-005520,2026-03-09,REP-015,CardioPlus-25mg,Oncology,Subgroup Analysis,Pre-Meeting Prep,Fully Answered,12.6,11.3,1,4,HCP-0198
MSL-005521,2026-03-09,REP-016,DrugAlpha-100mg,Neurology,Subgroup Analysis,Post-Call Follow-up,Fully Answered,9.7,8.2,0,5,
MSL-005522,2026-03-09,REP-016,NeuroX-75mg,Neurology,Biomarker Data,Pre-Meeting Prep,Redirected to Medical,12.2,0,0,2,
MSL-005523,2026-03-09,REP-016,NeuroX-75mg,Neurology,Patient Selection Criteria,Pre-Meeting Prep,Partially Answered,19.4,7.4,1,4,HCP-0434
MSL-005524,2026-03-09,REP-017,NeuroX-75mg,Immunology,Guidelines / Protocols,Live During HCP Call,Fully Answered,4.4,8.2,1,5,HCP-0366
MSL-005525,2026-03-09,REP-017,CardioPlus-25mg,Immunology,Combination Therapy,Post-Call Follow-up,Fully Answered,8.1,13.1,0,4,
MSL-005526,2026-03-09,REP-017,DrugAlpha-100mg,Immunology,Patient Selection Criteria,Self-Study,Fully Answered,11.9,7.9,0,4,
MSL-005527,2026-03-09,REP-017,CardioPlus-25mg,Immunology,Competitor Comparison,Live During HCP Call,Fully Answered,11.5,19.9,1,5,HCP-0136
MSL-005528,2026-03-09,REP-021,NeuroX-75mg,Rare Disease,Competitor Comparison,Pre-Meeting Prep,Fully Answered,8.3,25.9,1,5,HCP-0075
MSL-005529,2026-03-09,REP-021,NeuroX-75mg,Rare Disease,Drug Interactions,Live During HCP Call,Fully Answered,8.7,21.7,1,4,HCP-0295
MSL-005530,2026-03-09,REP-021,DrugBeta-50mg,Rare Disease,Dosing Guidelines,Post-Call Follow-up,Fully Answered,6.9,7.9,0,5,
MSL-005531,2026-03-09,REP-021,DrugGamma-200mg,Rare Disease,Off-label Evidence Request,Pre-Meeting Prep,Fully Answered,9.2,3.9,1,4,HCP-0029
MSL-005532,2026-03-09,REP-021,CardioPlus-25mg,Rare Disease,Drug Interactions,Self-Study,Fully Answered,7.6,16.7,0,5,
MSL-005533,2026-03-09,REP-021,DrugBeta-50mg,Rare Disease,Pharmacokinetics,Live During HCP Call,Partially Answered,15.9,10.2,1,3,HCP-0010
MSL-005534,2026-03-10,REP-002,DrugGamma-200mg,Oncology,Off-label Evidence Request,Pre-Meeting Prep,Fully Answered,5.0,13.5,1,5,HCP-0162
MSL-005535,2026-03-10,REP-002,DrugAlpha-100mg,Oncology,Off-label Evidence Request,Live During HCP Call,No Answer Found,6.3,0,0,1,
MSL-005536,2026-03-10,REP-002,DrugGamma-200mg,Oncology,Adverse Events / Safety,Self-Study,Fully Answered,12.2,18.7,0,5,
MSL-005537,2026-03-10,REP-002,DrugAlpha-100mg,Oncology,Competitor Comparison,Self-Study,No Answer Found,25.8,0,0,2,
MSL-005538,2026-03-10,REP-002,CardioPlus-25mg,Oncology,Mechanism of Action,Pre-Meeting Prep,Fully Answered,10.5,12.0,1,5,HCP-0315
MSL-005539,2026-03-10,REP-004,NeuroX-75mg,Cardiology,Combination Therapy,Pre-Meeting Prep,Redirected to Medical,36.2,0,0,1,
MSL-005540,2026-03-10,REP-004,DrugGamma-200mg,Cardiology,Combination Therapy,Pre-Meeting Prep,Fully Answered,8.9,16.8,0,5,
MSL-005541,2026-03-10,REP-004,DrugGamma-200mg,Cardiology,Patient Selection Criteria,Pre-Meeting Prep,Redirected to Medical,25.9,0,0,1,
MSL-005542,2026-03-10,REP-008,CardioPlus-25mg,Immunology,Guidelines / Protocols,Live During HCP Call,Fully Answered,12.6,15.1,1,5,HCP-0108
MSL-005543,2026-03-10,REP-008,DrugGamma-200mg,Immunology,Guidelines / Protocols,Post-Call Follow-up,Fully Answered,5.8,8.0,0,4,
MSL-005544,2026-03-10,REP-008,NeuroX-75mg,Immunology,Subgroup Analysis,Self-Study,Fully Answered,7.2,18.6,0,4,
MSL-005545,2026-03-10,REP-008,NeuroX-75mg,Immunology,Long-term Outcomes,Pre-Meeting Prep,Redirected to Medical,22.6,0,0,1,
MSL-005546,2026-03-10,REP-009,NeuroX-75mg,Cardiology,Subgroup Analysis,Live During HCP Call,Partially Answered,26.0,16.4,1,4,HCP-0334
MSL-005547,2026-03-10,REP-010,DrugAlpha-100mg,Immunology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,5.4,11.3,1,5,HCP-0300
MSL-005548,2026-03-10,REP-010,DrugBeta-50mg,Immunology,Dosing Guidelines,Self-Study,Fully Answered,2.7,2,0,4,
MSL-005549,2026-03-10,REP-010,DrugBeta-50mg,Immunology,Pharmacokinetics,Live During HCP Call,Partially Answered,17.4,9.7,0,3,
MSL-005550,2026-03-10,REP-010,NeuroX-75mg,Immunology,Real-World Evidence,Pre-Meeting Prep,No Answer Found,22.3,0,0,1,
MSL-005551,2026-03-10,REP-010,DrugGamma-200mg,Immunology,Real-World Evidence,Post-Call Follow-up,Partially Answered,18.1,15.4,0,4,
MSL-005552,2026-03-10,REP-015,DrugBeta-50mg,Oncology,Adverse Events / Safety,Live During HCP Call,Fully Answered,7.7,15.4,0,5,
MSL-005553,2026-03-10,REP-015,NeuroX-75mg,Oncology,Adverse Events / Safety,Post-Call Follow-up,Partially Answered,23.9,11.5,0,4,
MSL-005554,2026-03-10,REP-015,DrugAlpha-100mg,Oncology,Subgroup Analysis,Live During HCP Call,Fully Answered,8.9,9.1,1,4,HCP-0087
MSL-005555,2026-03-10,REP-015,DrugBeta-50mg,Oncology,Pharmacokinetics,Post-Call Follow-up,Fully Answered,12.3,2,0,5,
MSL-005556,2026-03-10,REP-015,DrugGamma-200mg,Oncology,Patient Selection Criteria,Live During HCP Call,Partially Answered,14.0,15.7,0,4,
MSL-005557,2026-03-10,REP-016,DrugBeta-50mg,Neurology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,8.3,12.5,1,5,HCP-0407
MSL-005558,2026-03-10,REP-016,DrugBeta-50mg,Neurology,Combination Therapy,Live During HCP Call,Redirected to Medical,41.5,0,0,2,
MSL-005559,2026-03-10,REP-016,DrugBeta-50mg,Neurology,Patient Selection Criteria,Post-Call Follow-up,Fully Answered,7.0,14.6,0,5,
MSL-005560,2026-03-10,REP-021,DrugBeta-50mg,Rare Disease,Drug Interactions,Live During HCP Call,Partially Answered,22.1,21.0,1,2,HCP-0208
MSL-005561,2026-03-10,REP-021,DrugGamma-200mg,Rare Disease,Mechanism of Action,Pre-Meeting Prep,Fully Answered,8.8,20.7,1,4,HCP-0423
MSL-005562,2026-03-10,REP-021,DrugGamma-200mg,Rare Disease,Clinical Trial Data,Pre-Meeting Prep,Partially Answered,10.4,8.1,1,4,HCP-0210
MSL-005563,2026-03-11,REP-002,DrugAlpha-100mg,Oncology,Subgroup Analysis,Post-Call Follow-up,Fully Answered,11.1,10.3,0,4,
MSL-005564,2026-03-11,REP-002,DrugGamma-200mg,Oncology,Patient Selection Criteria,Self-Study,Redirected to Medical,27.0,0,0,1,
MSL-005565,2026-03-11,REP-004,NeuroX-75mg,Cardiology,Biomarker Data,Pre-Meeting Prep,Fully Answered,7.6,14.6,1,5,HCP-0053
MSL-005566,2026-03-11,REP-004,NeuroX-75mg,Cardiology,Off-label Evidence Request,Post-Call Follow-up,Fully Answered,6.7,12.9,0,5,
MSL-005567,2026-03-11,REP-004,NeuroX-75mg,Cardiology,Pharmacokinetics,Live During HCP Call,Fully Answered,5.0,10.8,1,5,HCP-0147
MSL-005568,2026-03-11,REP-004,DrugGamma-200mg,Cardiology,Off-label Evidence Request,Pre-Meeting Prep,Fully Answered,4.8,11.6,1,4,HCP-0377
MSL-005569,2026-03-11,REP-004,DrugBeta-50mg,Cardiology,Combination Therapy,Pre-Meeting Prep,No Answer Found,10.6,0,0,3,
MSL-005570,2026-03-11,REP-004,NeuroX-75mg,Cardiology,Long-term Outcomes,Live During HCP Call,Fully Answered,10.2,8.9,1,5,HCP-0321
MSL-005571,2026-03-11,REP-008,NeuroX-75mg,Immunology,Biomarker Data,Pre-Meeting Prep,Fully Answered,8.1,13.4,1,5,HCP-0426
MSL-005572,2026-03-11,REP-008,DrugAlpha-100mg,Immunology,Adverse Events / Safety,Post-Call Follow-up,Partially Answered,17.7,10.1,0,4,
MSL-005573,2026-03-11,REP-008,DrugBeta-50mg,Immunology,Drug Interactions,Self-Study,Redirected to Medical,20.3,0,0,1,
MSL-005574,2026-03-11,REP-009,DrugBeta-50mg,Cardiology,Off-label Evidence Request,Post-Call Follow-up,Fully Answered,9.9,13.8,0,5,
MSL-005575,2026-03-11,REP-009,DrugGamma-200mg,Cardiology,Subgroup Analysis,Pre-Meeting Prep,Fully Answered,9.9,9.3,1,5,HCP-0459
MSL-005576,2026-03-11,REP-009,NeuroX-75mg,Cardiology,Combination Therapy,Self-Study,Fully Answered,1.6,8.1,0,4,
MSL-005577,2026-03-11,REP-009,DrugBeta-50mg,Cardiology,Dosing Guidelines,Post-Call Follow-up,Fully Answered,12.6,3.0,0,5,
MSL-005578,2026-03-11,REP-010,DrugBeta-50mg,Immunology,Real-World Evidence,Live During HCP Call,Fully Answered,6.9,18.2,1,5,HCP-0038
MSL-005579,2026-03-11,REP-010,DrugGamma-200mg,Immunology,Biomarker Data,Self-Study,Fully Answered,10.4,9.5,0,5,
MSL-005580,2026-03-11,REP-010,DrugGamma-200mg,Immunology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,9.2,15.6,0,4,
MSL-005581,2026-03-11,REP-015,NeuroX-75mg,Oncology,Off-label Evidence Request,Pre-Meeting Prep,No Answer Found,28.3,0,0,3,
MSL-005582,2026-03-11,REP-015,DrugBeta-50mg,Oncology,Real-World Evidence,Self-Study,Partially Answered,13.0,9.7,0,3,
MSL-005583,2026-03-11,REP-015,DrugAlpha-100mg,Oncology,Clinical Trial Data,Pre-Meeting Prep,Fully Answered,11.5,18.9,0,5,
MSL-005584,2026-03-11,REP-015,DrugBeta-50mg,Oncology,Biomarker Data,Pre-Meeting Prep,Fully Answered,9.8,22.0,0,5,
MSL-005585,2026-03-11,REP-016,DrugAlpha-100mg,Neurology,Biomarker Data,Pre-Meeting Prep,Partially Answered,16.9,11.8,0,3,
MSL-005586,2026-03-11,REP-017,NeuroX-75mg,Immunology,Adverse Events / Safety,Live During HCP Call,Fully Answered,9.6,6.0,1,5,HCP-0292
MSL-005587,2026-03-11,REP-017,DrugGamma-200mg,Immunology,Adverse Events / Safety,Self-Study,Fully Answered,9.5,10.7,0,4,
MSL-005588,2026-03-11,REP-017,DrugGamma-200mg,Immunology,Biomarker Data,Pre-Meeting Prep,Fully Answered,8.3,2.8,1,5,HCP-0433
MSL-005589,2026-03-11,REP-021,CardioPlus-25mg,Rare Disease,Combination Therapy,Pre-Meeting Prep,Fully Answered,10.2,15.5,1,5,HCP-0171
MSL-005590,2026-03-11,REP-021,DrugGamma-200mg,Rare Disease,Dosing Guidelines,Live During HCP Call,Fully Answered,7.2,15.7,1,4,HCP-0319
MSL-005591,2026-03-11,REP-021,DrugGamma-200mg,Rare Disease,Biomarker Data,Post-Call Follow-up,Fully Answered,4.4,16.9,0,4,
MSL-005592,2026-03-12,REP-002,NeuroX-75mg,Oncology,Guidelines / Protocols,Post-Call Follow-up,No Answer Found,36.1,0,0,2,
MSL-005593,2026-03-12,REP-002,CardioPlus-25mg,Oncology,Drug Interactions,Pre-Meeting Prep,Redirected to Medical,23.7,0,0,1,
MSL-005594,2026-03-12,REP-002,DrugAlpha-100mg,Oncology,Subgroup Analysis,Live During HCP Call,Fully Answered,11.2,23.6,1,5,HCP-0073
MSL-005595,2026-03-12,REP-002,CardioPlus-25mg,Oncology,Competitor Comparison,Live During HCP Call,Fully Answered,5.1,16.8,1,4,HCP-0148
MSL-005596,2026-03-12,REP-002,DrugGamma-200mg,Oncology,Guidelines / Protocols,Self-Study,Fully Answered,10.6,21.0,0,4,
MSL-005597,2026-03-12,REP-002,DrugGamma-200mg,Oncology,Off-label Evidence Request,Pre-Meeting Prep,Partially Answered,6.6,18.9,1,4,HCP-0337
MSL-005598,2026-03-12,REP-004,DrugGamma-200mg,Cardiology,Clinical Trial Data,Post-Call Follow-up,Fully Answered,8.6,15.9,0,5,
MSL-005599,2026-03-12,REP-004,DrugGamma-200mg,Cardiology,Clinical Trial Data,Pre-Meeting Prep,Fully Answered,7.3,20.9,0,5,
MSL-005600,2026-03-12,REP-008,DrugBeta-50mg,Immunology,Combination Therapy,Post-Call Follow-up,Fully Answered,10.5,13.2,0,5,
MSL-005601,2026-03-12,REP-008,DrugGamma-200mg,Immunology,Mechanism of Action,Self-Study,Fully Answered,10.7,10.4,0,5,
MSL-005602,2026-03-12,REP-008,CardioPlus-25mg,Immunology,Mechanism of Action,Self-Study,Fully Answered,9.8,5.9,0,4,
MSL-005603,2026-03-12,REP-008,DrugAlpha-100mg,Immunology,Adverse Events / Safety,Pre-Meeting Prep,No Answer Found,18.4,0,0,2,
MSL-005604,2026-03-12,REP-009,NeuroX-75mg,Cardiology,Pharmacokinetics,Live During HCP Call,Redirected to Medical,16.7,0,0,2,
MSL-005605,2026-03-12,REP-009,CardioPlus-25mg,Cardiology,Subgroup Analysis,Post-Call Follow-up,Redirected to Medical,25.1,0,0,1,
MSL-005606,2026-03-12,REP-009,NeuroX-75mg,Cardiology,Adverse Events / Safety,Self-Study,Fully Answered,7.3,9.0,0,4,
MSL-005607,2026-03-12,REP-009,DrugBeta-50mg,Cardiology,Dosing Guidelines,Self-Study,Partially Answered,16.9,16.2,0,3,
MSL-005608,2026-03-12,REP-009,NeuroX-75mg,Cardiology,Mechanism of Action,Live During HCP Call,Partially Answered,12.4,15.6,1,3,HCP-0479
MSL-005609,2026-03-12,REP-009,NeuroX-75mg,Cardiology,Pharmacokinetics,Pre-Meeting Prep,Fully Answered,10.1,16.6,0,5,
MSL-005610,2026-03-12,REP-010,CardioPlus-25mg,Immunology,Patient Selection Criteria,Pre-Meeting Prep,Fully Answered,5.4,16.6,1,5,HCP-0464
MSL-005611,2026-03-12,REP-010,DrugGamma-200mg,Immunology,Drug Interactions,Pre-Meeting Prep,Fully Answered,4.6,11.9,1,4,HCP-0272
MSL-005612,2026-03-12,REP-010,DrugGamma-200mg,Immunology,Adverse Events / Safety,Post-Call Follow-up,Partially Answered,17.8,2,0,3,
MSL-005613,2026-03-12,REP-015,DrugBeta-50mg,Oncology,Mechanism of Action,Live During HCP Call,Fully Answered,6.2,21.6,0,5,
MSL-005614,2026-03-12,REP-015,CardioPlus-25mg,Oncology,Adverse Events / Safety,Live During HCP Call,Partially Answered,15.5,19.8,1,3,HCP-0464
MSL-005615,2026-03-12,REP-015,DrugBeta-50mg,Oncology,Combination Therapy,Self-Study,Fully Answered,6.8,18.7,0,5,
MSL-005616,2026-03-12,REP-015,NeuroX-75mg,Oncology,Clinical Trial Data,Pre-Meeting Prep,Partially Answered,14.8,2,1,4,HCP-0370
MSL-005617,2026-03-12,REP-016,NeuroX-75mg,Neurology,Pharmacokinetics,Self-Study,Fully Answered,7.3,6.9,0,4,
MSL-005618,2026-03-12,REP-016,DrugAlpha-100mg,Neurology,Real-World Evidence,Pre-Meeting Prep,Fully Answered,5.9,13.1,0,5,
MSL-005619,2026-03-12,REP-016,DrugGamma-200mg,Neurology,Long-term Outcomes,Live During HCP Call,Partially Answered,13.1,5.7,1,3,HCP-0113
MSL-005620,2026-03-12,REP-017,DrugGamma-200mg,Immunology,Dosing Guidelines,Pre-Meeting Prep,Partially Answered,15.1,14.9,1,3,HCP-0469
MSL-005621,2026-03-12,REP-017,DrugGamma-200mg,Immunology,Combination Therapy,Self-Study,No Answer Found,30.2,0,0,2,
MSL-005622,2026-03-12,REP-017,DrugAlpha-100mg,Immunology,Adverse Events / Safety,Post-Call Follow-up,Fully Answered,6.8,8.5,0,5,
MSL-005623,2026-03-12,REP-021,NeuroX-75mg,Rare Disease,Patient Selection Criteria,Pre-Meeting Prep,Fully Answered,14.2,2,1,4,HCP-0095
MSL-005624,2026-03-12,REP-021,DrugAlpha-100mg,Rare Disease,Clinical Trial Data,Self-Study,Fully Answered,12.0,13.9,0,5,
MSL-005625,2026-03-12,REP-021,DrugBeta-50mg,Rare Disease,Pharmacokinetics,Post-Call Follow-up,Partially Answered,22.0,8.2,0,3,
MSL-005626,2026-03-12,REP-021,CardioPlus-25mg,Rare Disease,Competitor Comparison,Live During HCP Call,Fully Answered,9.7,14.9,1,5,HCP-0134
MSL-005627,2026-03-12,REP-021,CardioPlus-25mg,Rare Disease,Pharmacokinetics,Pre-Meeting Prep,Partially Answered,15.0,10.9,1,3,HCP-0128
MSL-005628,2026-03-13,REP-002,NeuroX-75mg,Oncology,Combination Therapy,Live During HCP Call,Partially Answered,15.0,5.6,1,3,HCP-0261
MSL-005629,2026-03-13,REP-002,DrugAlpha-100mg,Oncology,Drug Interactions,Live During HCP Call,Fully Answered,6.6,18.2,0,5,
MSL-005630,2026-03-13,REP-002,DrugBeta-50mg,Oncology,Pharmacokinetics,Self-Study,Partially Answered,13.7,20.6,0,2,
MSL-005631,2026-03-13,REP-002,DrugAlpha-100mg,Oncology,Off-label Evidence Request,Post-Call Follow-up,Fully Answered,6.7,9.4,0,5,
MSL-005632,2026-03-13,REP-002,DrugAlpha-100mg,Oncology,Dosing Guidelines,Pre-Meeting Prep,Fully Answered,8.1,7.9,1,5,HCP-0418
MSL-005633,2026-03-13,REP-004,DrugBeta-50mg,Cardiology,Subgroup Analysis,Live During HCP Call,Fully Answered,6.2,16.3,0,5,
MSL-005634,2026-03-13,REP-008,DrugBeta-50mg,Immunology,Pharmacokinetics,Live During HCP Call,Fully Answered,4.0,7.4,1,5,HCP-0042
MSL-005635,2026-03-13,REP-008,DrugBeta-50mg,Immunology,Clinical Trial Data,Self-Study,Partially Answered,10.7,10.2,0,3,
MSL-005636,2026-03-13,REP-008,NeuroX-75mg,Immunology,Adverse Events / Safety,Self-Study,Fully Answered,9.0,18.4,0,5,
MSL-005637,2026-03-13,REP-009,DrugBeta-50mg,Cardiology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,9.7,14.5,1,5,HCP-0332
MSL-005638,2026-03-13,REP-009,DrugGamma-200mg,Cardiology,Clinical Trial Data,Self-Study,Fully Answered,10.6,9.8,0,5,
MSL-005639,2026-03-13,REP-009,DrugAlpha-100mg,Cardiology,Long-term Outcomes,Self-Study,Fully Answered,11.1,13.3,0,5,
MSL-005640,2026-03-13,REP-010,DrugAlpha-100mg,Immunology,Drug Interactions,Live During HCP Call,Partially Answered,9.4,10.5,1,3,HCP-0139
MSL-005641,2026-03-13,REP-010,NeuroX-75mg,Immunology,Patient Selection Criteria,Pre-Meeting Prep,Fully Answered,7.9,15.7,0,4,
MSL-005642,2026-03-13,REP-010,CardioPlus-25mg,Immunology,Patient Selection Criteria,Post-Call Follow-up,Partially Answered,15.2,2,0,4,
MSL-005643,2026-03-13,REP-015,DrugBeta-50mg,Oncology,Off-label Evidence Request,Live During HCP Call,Fully Answered,9.5,13.0,0,5,
MSL-005644,2026-03-13,REP-016,DrugBeta-50mg,Neurology,Long-term Outcomes,Post-Call Follow-up,No Answer Found,32.8,0,0,1,
MSL-005645,2026-03-13,REP-016,NeuroX-75mg,Neurology,Adverse Events / Safety,Live During HCP Call,Partially Answered,6.2,19.7,1,4,HCP-0446
MSL-005646,2026-03-13,REP-016,NeuroX-75mg,Neurology,Pharmacokinetics,Post-Call Follow-up,Fully Answered,9.9,9.3,0,5,
MSL-005647,2026-03-13,REP-016,DrugGamma-200mg,Neurology,Biomarker Data,Post-Call Follow-up,Fully Answered,10.2,15.5,0,5,
MSL-005648,2026-03-13,REP-017,DrugGamma-200mg,Immunology,Adverse Events / Safety,Self-Study,Fully Answered,9.3,24.0,0,5,
MSL-005649,2026-03-13,REP-017,DrugGamma-200mg,Immunology,Clinical Trial Data,Live During HCP Call,Fully Answered,6.5,12.8,1,4,HCP-0295
MSL-005650,2026-03-13,REP-017,DrugGamma-200mg,Immunology,Guidelines / Protocols,Post-Call Follow-up,No Answer Found,44.9,0,0,1,
MSL-005651,2026-03-13,REP-017,NeuroX-75mg,Immunology,Subgroup Analysis,Live During HCP Call,Fully Answered,8.4,9.2,1,4,HCP-0109
MSL-005652,2026-03-13,REP-021,NeuroX-75mg,Rare Disease,Pharmacokinetics,Live During HCP Call,No Answer Found,17.5,0,0,1,
MSL-005653,2026-03-13,REP-021,CardioPlus-25mg,Rare Disease,Competitor Comparison,Self-Study,Fully Answered,10.4,2.8,0,5,
MSL-005654,2026-03-13,REP-021,NeuroX-75mg,Rare Disease,Patient Selection Criteria,Live During HCP Call,Fully Answered,5.7,21.4,1,4,HCP-0100
MSL-005655,2026-03-13,REP-021,NeuroX-75mg,Rare Disease,Dosing Guidelines,Self-Study,Fully Answered,9.8,9.1,0,5,
MSL-005656,2026-03-13,REP-021,NeuroX-75mg,Rare Disease,Subgroup Analysis,Pre-Meeting Prep,Redirected to Medical,15.4,0,0,3,
MSL-005657,2026-03-13,REP-021,DrugAlpha-100mg,Rare Disease,Clinical Trial Data,Live During HCP Call,Partially Answered,15.7,19.4,1,3,HCP-0078
MSL-005658,2026-03-16,REP-002,DrugGamma-200mg,Oncology,Guidelines / Protocols,Pre-Meeting Prep,Fully Answered,5.0,4.6,1,5,HCP-0008
MSL-005659,2026-03-16,REP-002,CardioPlus-25mg,Oncology,Subgroup Analysis,Live During HCP Call,Fully Answered,7.4,11.1,1,5,HCP-0255
MSL-005660,2026-03-16,REP-004,NeuroX-75mg,Cardiology,Competitor Comparison,Live During HCP Call,Partially Answered,13.0,12.3,0,3,
MSL-005661,2026-03-16,REP-004,DrugGamma-200mg,Cardiology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,11.0,12.7,1,4,HCP-0405
MSL-005662,2026-03-16,REP-004,DrugGamma-200mg,Cardiology,Mechanism of Action,Self-Study,Fully Answered,8.3,13.0,0,5,
MSL-005663,2026-03-16,REP-004,NeuroX-75mg,Cardiology,Adverse Events / Safety,Post-Call Follow-up,Fully Answered,11.6,16.7,0,5,
MSL-005664,2026-03-16,REP-004,NeuroX-75mg,Cardiology,Mechanism of Action,Post-Call Follow-up,Fully Answered,5.3,8.9,0,5,
MSL-005665,2026-03-16,REP-008,CardioPlus-25mg,Immunology,Combination Therapy,Live During HCP Call,Fully Answered,7.6,5.7,0,5,
MSL-005666,2026-03-16,REP-008,DrugBeta-50mg,Immunology,Biomarker Data,Pre-Meeting Prep,Fully Answered,14.3,9.0,1,4,HCP-0390
MSL-005667,2026-03-16,REP-008,DrugGamma-200mg,Immunology,Long-term Outcomes,Pre-Meeting Prep,Partially Answered,14.8,14.8,1,3,HCP-0444
MSL-005668,2026-03-16,REP-008,DrugBeta-50mg,Immunology,Drug Interactions,Pre-Meeting Prep,Fully Answered,3.2,18.7,1,5,HCP-0468
MSL-005669,2026-03-16,REP-008,NeuroX-75mg,Immunology,Mechanism of Action,Post-Call Follow-up,Fully Answered,10.9,8.8,0,4,
MSL-005670,2026-03-16,REP-009,CardioPlus-25mg,Cardiology,Real-World Evidence,Self-Study,Fully Answered,2.4,14.7,0,4,
MSL-005671,2026-03-16,REP-009,DrugAlpha-100mg,Cardiology,Mechanism of Action,Post-Call Follow-up,Fully Answered,1,15.6,0,4,
MSL-005672,2026-03-16,REP-010,DrugGamma-200mg,Immunology,Patient Selection Criteria,Pre-Meeting Prep,Fully Answered,6.0,3.8,1,4,HCP-0369
MSL-005673,2026-03-16,REP-010,DrugBeta-50mg,Immunology,Mechanism of Action,Pre-Meeting Prep,Redirected to Medical,25.0,0,0,2,
MSL-005674,2026-03-16,REP-010,DrugGamma-200mg,Immunology,Competitor Comparison,Pre-Meeting Prep,Fully Answered,10.4,17.3,1,5,HCP-0141
MSL-005675,2026-03-16,REP-010,DrugGamma-200mg,Immunology,Subgroup Analysis,Pre-Meeting Prep,Fully Answered,11.6,16.9,1,4,HCP-0137
MSL-005676,2026-03-16,REP-015,DrugBeta-50mg,Oncology,Competitor Comparison,Post-Call Follow-up,Fully Answered,14.9,15.4,0,5,
MSL-005677,2026-03-16,REP-015,DrugBeta-50mg,Oncology,Subgroup Analysis,Pre-Meeting Prep,Fully Answered,1,7.3,1,4,HCP-0443
MSL-005678,2026-03-16,REP-015,CardioPlus-25mg,Oncology,Off-label Evidence Request,Pre-Meeting Prep,Fully Answered,11.4,15.9,1,4,HCP-0208
MSL-005679,2026-03-16,REP-016,DrugBeta-50mg,Neurology,Adverse Events / Safety,Self-Study,Fully Answered,9.5,15.6,0,5,
MSL-005680,2026-03-16,REP-016,NeuroX-75mg,Neurology,Adverse Events / Safety,Pre-Meeting Prep,Fully Answered,5.2,15.0,1,5,HCP-0276
MSL-005681,2026-03-16,REP-016,DrugBeta-50mg,Neurology,Guidelines / Protocols,Self-Study,Fully Answered,8.1,8.5,0,5,
MSL-005682,2026-03-16,REP-016,NeuroX-75mg,Neurology,Competitor Comparison,Post-Call Follow-up,Fully Answered,3.4,15.0,0,4,
MSL-005683,2026-03-16,REP-017,NeuroX-75mg,Immunology,Combination Therapy,Post-Call Follow-up,Fully Answered,8.4,13.8,0,4,
MSL-005684,2026-03-16,REP-017,NeuroX-75mg,Immunology,Guidelines / Protocols,Post-Call Follow-up,Partially Answered,18.5,7.3,0,3,
MSL-005685,2026-03-16,REP-017,DrugGamma-200mg,Immunology,Off-label Evidence Request,Pre-Meeting Prep,No Answer Found,28.4,0,0,3,
MSL-005686,2026-03-16,REP-017,DrugGamma-200mg,Immunology,Real-World Evidence,Self-Study,Fully Answered,5.2,9.8,0,4,
MSL-005687,2026-03-16,REP-017,DrugBeta-50mg,Immunology,Adverse Events / Safety,Self-Study,Partially Answered,14.8,3.6,0,2,
MSL-005688,2026-03-16,REP-021,CardioPlus-25mg,Rare Disease,Long-term Outcomes,Live During HCP Call,Partially Answered,12.5,9.7,1,4,HCP-0421
MSL-005689,2026-03-17,REP-002,DrugBeta-50mg,Oncology,Dosing Guidelines,Live During HCP Call,Fully Answered,8.4,5.9,1,5,HCP-0287
MSL-005690,2026-03-17,REP-008,DrugAlpha-100mg,Immunology,Off-label Evidence Request,Pre-Meeting Prep,Fully Answered,10.0,17.4,1,5,HCP-0409
MSL-005691,2026-03-17,REP-008,CardioPlus-25mg,Immunology,Off-label Evidence Request,Post-Call Follow-up,Redirected to Medical,24.4,0,0,1,
